hn_count,hn_uptime,wait,test_per_slots,hn_to_juror,hn_to_hn,juror_to_juror,size_round,bps_per_node,mean_path,time_to_sync,disconnected,avg_degree,avg_degree_juror,min_degree_juror,max_degree_juror,avg_degree_non_juror
100,0.8,10,5,2,10,7,1743084672.0,38735.0,1.8075880758807628,20.0,0.0,15.16000000000002,14.573033707865154,19.90909090909094,0.0,34.0
100,0.8,10,5,2,10,8,1425742080.0,31683.0,1.8074581430745789,20.0,0.0,12.400000000000002,11.955056179775282,16.0,0.0,25.0
100,0.8,10,5,2,10,9,1499328768.0,33318.0,1.8105263157894738,20.0,0.0,13.039999999999981,12.820224719101132,14.818181818181815,0.0,30.0
100,0.8,10,5,2,10,10,1768380096.0,39297.0,1.8018518518518547,20.0,0.0,15.380000000000035,14.066666666666668,27.199999999999978,0.0,34.0
100,0.8,10,5,2,10,11,1598210880.0,35515.0,1.8004101161995911,20.0,0.0,13.900000000000013,13.62921348314605,16.09090909090907,0.0,30.0
100,0.8,10,5,2,10,12,1651101312.0,36691.0,1.8011988011988054,20.0,0.0,14.35999999999998,12.707865168539316,27.727272727272684,0.0,36.0
100,0.8,10,5,2,11,6,2025933504.0,45020.0,1.777871148459383,20.0,0.0,17.61999999999996,17.04494382022472,22.272727272727273,0.0,28.0
100,0.8,10,5,2,11,7,1538421696.0,34187.0,1.795675675675679,20.0,0.0,13.380000000000022,12.811111111111126,18.5,0.0,27.0
100,0.8,10,5,2,11,8,1724688000.0,38326.0,1.7795537795537755,20.0,0.0,15.000000000000002,15.466666666666681,10.79999999999998,0.0,24.0
100,0.8,10,5,2,11,9,1508527104.0,33522.0,1.7840375586854433,20.0,0.0,13.11999999999998,12.07865168539327,21.54545454545452,0.0,34.0
100,0.8,10,5,2,11,10,2053528512.0,45633.0,1.7687334704672335,20.0,0.0,17.859999999999964,16.52808988764043,28.636363636363637,0.0,38.0
100,0.8,10,5,2,11,11,1676396736.0,37253.0,1.7867395762132585,20.0,0.0,14.57999999999999,13.494382022471898,23.36363636363634,0.0,37.0
100,0.8,10,5,2,11,12,1982241408.0,44049.0,1.7831325301204786,20.0,0.0,17.240000000000006,16.41573033707867,23.90909090909095,0.0,36.0
100,0.8,10,5,2,12,6,1605109632.0,35669.0,1.7629375951293769,20.0,0.0,13.960000000000019,13.853932584269636,14.818181818181815,0.0,26.0
100,0.8,10,5,2,12,7,2058127680.0,45736.0,1.752785305630833,20.0,0.0,17.90000000000003,17.98876404494378,17.18181818181819,0.0,33.0
100,0.8,10,5,2,12,8,2097220608.0,46604.0,1.7631501616220957,20.0,0.0,18.240000000000006,17.75280898876401,22.181818181818183,0.0,32.0
100,0.8,10,5,2,12,9,2184604800.0,48546.0,1.751689685571555,20.0,0.0,19.000000000000004,17.488888888888873,32.599999999999945,26.0,38.0
100,0.8,10,5,2,12,10,2150111040.0,47780.0,1.757860711137229,20.0,0.0,18.70000000000003,17.677777777777752,27.90000000000005,0.0,39.0
100,0.8,10,5,2,12,11,2053528512.0,45633.0,1.7531645569620222,20.0,0.0,17.859999999999964,16.288888888888934,32.0,25.0,37.0
100,0.8,10,5,2,12,12,1984540992.0,44100.0,1.7581953911067858,20.0,0.0,17.259999999999994,15.932584269662966,28.0,0.0,34.0
100,0.8,10,5,2,13,6,2412263616.0,53605.0,1.7407110398289194,20.0,0.0,20.980000000000015,21.202247191011285,19.181818181818198,0.0,30.0
100,0.8,10,5,2,13,7,2113317696.0,46962.0,1.733544303797467,20.0,0.0,18.38000000000005,18.133333333333375,20.599999999999962,0.0,32.0
100,0.8,10,5,2,13,8,2060427264.0,45787.0,1.7458860759493657,20.0,0.0,17.920000000000023,18.337078651685427,14.54545454545452,0.0,26.0
100,0.8,10,5,2,13,9,1674097152.0,37202.0,1.7404426559356154,20.0,0.0,14.559999999999967,13.78651685393259,20.818181818181802,0.0,32.0
100,0.8,10,5,2,13,10,1713190080.0,38070.0,1.7394366197183073,20.0,0.0,14.900000000000018,14.831460674157308,15.45454545454548,0.0,28.0
100,0.8,10,5,2,13,11,2076524352.0,46144.0,1.7393703343070408,20.0,0.0,18.05999999999996,17.86516853932585,19.63636363636368,0.0,30.0
100,0.8,10,5,2,13,12,2092621440.0,46502.0,1.7452531645569627,20.0,0.0,18.20000000000003,17.244444444444472,26.80000000000002,0.0,36.0
100,0.8,10,5,2,14,6,2534141568.0,56314.0,1.7274965800273576,20.0,0.0,22.039999999999978,22.022471910112312,22.181818181818183,0.0,29.0
100,0.8,10,5,2,14,7,2288086080.0,50846.0,1.723456790123456,20.0,0.0,19.900000000000038,19.911111111111087,19.79999999999997,0.0,31.0
100,0.8,10,5,2,14,8,2501947392.0,55598.0,1.7240896358543412,20.0,0.0,21.760000000000005,21.730337078651697,22.000000000000004,0.0,33.0
100,0.8,10,5,2,14,9,2209900224.0,49108.0,1.7351851851851834,20.0,0.0,19.220000000000017,19.41573033707868,17.636363636363672,0.0,28.0
100,0.8,10,5,2,14,10,2423761536.0,53861.0,1.7243608580664125,20.0,0.0,21.079999999999973,20.68539325842698,24.272727272727295,0.0,36.0
100,0.8,10,5,2,14,11,2366271936.0,52583.0,1.724179464016859,20.0,0.0,20.579999999999973,20.68539325842698,19.727272727272744,0.0,32.0
100,0.8,10,5,2,14,12,2058127680.0,45736.0,1.7235133287764852,20.0,0.0,17.90000000000003,17.707865168539293,19.45454545454548,0.0,29.0
100,0.8,10,5,2,15,6,2370871104.0,52686.0,1.7132716049382746,20.0,0.0,20.619999999999944,20.799999999999972,19.0,0.0,30.0
100,0.8,10,5,2,15,7,2143212288.0,47626.0,1.7063157894736802,20.0,0.0,18.64000000000004,18.505617977528114,19.727272727272744,0.0,29.0
100,0.8,10,5,2,15,8,2593930752.0,57642.0,1.7125645438898425,20.0,0.0,22.55999999999996,22.25842696629211,25.0,0.0,34.0
100,0.8,10,5,2,15,9,2467453632.0,54832.0,1.7024691358024682,20.0,0.0,21.460000000000022,20.733333333333338,27.999999999999996,0.0,37.0
100,0.8,10,5,2,15,10,2239794816.0,49773.0,1.7072927072927084,20.0,0.0,19.480000000000015,20.348314606741543,12.454545454545473,0.0,29.0
100,0.8,10,5,2,15,11,2754901632.0,61220.0,1.7067031463748288,20.0,0.0,23.960000000000026,23.865168539325815,24.7272727272727,0.0,33.0
100,0.8,10,5,2,15,12,2161608960.0,48035.0,1.7170198222829824,20.0,0.0,18.79999999999997,19.134831460674153,16.090909090909076,0.0,31.0
100,0.8,10,5,2,16,6,2278887744.0,50641.0,1.693438140806563,20.0,0.0,19.819999999999983,20.07865168539324,17.727272727272744,0.0,26.0
100,0.8,10,5,2,16,7,2534141568.0,56314.0,1.6929012345678993,20.0,0.0,22.039999999999978,22.30337078651684,19.909090909090946,0.0,31.0
100,0.8,10,5,2,16,8,2582432832.0,57387.0,1.7015959048479388,20.0,0.0,22.460000000000033,22.67415730337078,20.727272727272737,0.0,30.0
100,0.8,10,5,2,16,9,2596230336.0,57694.0,1.6949713941583864,20.0,0.0,22.57999999999997,22.55056179775283,22.81818181818182,0.0,32.0
100,0.8,10,5,2,16,10,2775597888.0,61679.0,1.687607573149742,20.0,0.0,24.14000000000002,24.15730337078654,24.0,0.0,36.0
100,0.8,10,5,2,16,11,2308782336.0,51306.0,1.6856140350877218,20.0,0.0,20.079999999999973,20.157303370786565,19.45454545454548,0.0,29.0
100,0.8,10,5,2,16,12,2184604800.0,48546.0,1.6918918918918877,20.0,0.0,19.000000000000004,19.505617977528114,14.909090909090928,0.0,27.0
100,0.8,10,5,2,17,6,2488149888.0,55292.0,1.677322677322678,20.0,0.0,21.640000000000036,21.633333333333375,21.700000000000017,0.0,29.0
100,0.8,10,5,2,17,7,2472052800.0,54934.0,1.67865467865468,20.0,0.0,21.500000000000004,22.444444444444393,13.0,0.0,25.0
100,0.8,10,5,2,17,8,2639922432.0,58664.0,1.6845679012345705,20.0,0.0,22.960000000000022,22.247191011235987,28.72727272727268,25.0,33.0
100,0.8,10,5,2,17,9,2745703296.0,61015.0,1.686540198735318,20.0,0.0,23.88000000000006,23.01123595505622,30.909090909090956,24.0,39.0
100,0.8,10,5,2,17,10,2853783744.0,63417.0,1.6820452541874804,20.0,0.0,24.820000000000014,24.842696629213464,24.636363636363658,0.0,39.0
100,0.8,10,5,2,17,11,2345575680.0,52123.0,1.6763963963963981,20.0,0.0,20.400000000000034,20.24444444444448,21.799999999999983,0.0,33.0
100,0.8,10,5,2,17,12,2612327424.0,58051.0,1.6676403765011378,20.0,0.0,22.72,23.61111111111112,14.700000000000028,0.0,34.0
100,0.8,10,5,2,18,6,2975661696.0,66125.0,1.6695352839931172,20.0,0.0,25.880000000000063,25.955056179775237,25.2727272727273,16.0,31.0
100,0.8,10,5,2,18,7,2810091648.0,62446.0,1.6675925925925954,20.0,0.0,24.44000000000004,24.022222222222204,28.199999999999974,23.0,37.0
100,0.8,10,5,2,18,8,2842285824.0,63161.0,1.672086720867211,20.0,0.0,24.71999999999998,25.146067415730332,21.272727272727266,0.0,31.0
100,0.8,10,5,2,18,9,2959564608.0,65768.0,1.6661769027328819,20.0,0.0,25.73999999999996,26.056179775280892,23.18181818181818,0.0,33.0
100,0.8,10,5,2,18,10,2704310784.0,60095.0,1.6743670886075959,20.0,0.0,23.519999999999985,24.07865168539321,19.0,0.0,31.0
100,0.8,10,5,2,18,11,3113636736.0,69191.0,1.6733893557422994,20.0,0.0,27.07999999999996,26.82022471910113,29.181818181818144,0.0,39.0
100,0.8,10,5,2,18,12,3456274752.0,76806.0,1.664453524004084,20.0,0.0,30.059999999999956,30.155555555555562,29.199999999999967,0.0,36.0
100,0.8,10,5,2,19,6,3037750464.0,67505.0,1.6550102850426078,20.0,0.0,26.420000000000037,26.94382022471911,22.181818181818183,0.0,31.0
100,0.8,10,5,2,19,7,3053847552.0,67863.0,1.6452875639867535,20.0,0.0,26.55999999999996,27.62222222222225,17.000000000000004,0.0,28.0
100,0.8,10,5,2,19,8,3000957120.0,66687.0,1.650000000000003,20.0,0.0,26.099999999999955,26.23595505617976,25.000000000000004,0.0,32.0
100,0.8,10,5,2,19,9,2860682496.0,63570.0,1.6449204803635182,20.0,0.0,24.880000000000063,25.168539325842666,22.54545454545452,0.0,32.0
100,0.8,10,5,2,19,10,2902075008.0,64490.0,1.6569620253164579,20.0,0.0,25.239999999999963,24.910112359550563,27.90909090909095,0.0,37.0
100,0.8,10,5,2,19,11,3198721344.0,71082.0,1.6580608146873215,20.0,0.0,27.82000000000003,27.696629213483128,28.818181818181834,0.0,36.0
100,0.8,10,5,2,19,12,3067645056.0,68169.0,1.6501053899427884,20.0,0.0,26.67999999999998,26.471910112359595,28.363636363636363,0.0,37.0
100,0.8,10,5,2,20,6,3279206784.0,72871.0,1.6402753872633387,20.0,0.0,28.519999999999985,29.370786516853958,21.636363636363676,0.0,34.0
100,0.8,10,5,2,20,7,2757201216.0,61271.0,1.6387559808612457,20.0,0.0,23.980000000000015,24.38461538461539,19.88888888888891,0.0,31.0
100,0.8,10,5,2,20,8,2768699136.0,61526.0,1.634996582365005,20.0,0.0,24.079999999999963,24.505617977528072,20.636363636363686,0.0,30.0
100,0.8,10,5,2,20,9,2587032000.0,57489.0,1.6339421613394232,20.0,0.0,22.500000000000004,22.111111111111107,26.0,0.0,32.0
100,0.8,10,5,2,20,10,3205620096.0,71236.0,1.6353507979524229,20.0,0.0,27.880000000000067,27.842696629213563,28.181818181818148,0.0,36.0
100,0.8,10,5,2,20,11,2927370432.0,65052.0,1.6346986346986332,20.0,0.0,25.460000000000026,26.1348314606742,20.0,0.0,32.0
100,0.8,10,5,2,20,12,2839986240.0,63110.0,1.6281613123718415,20.0,0.0,24.699999999999996,25.411111111111076,18.29999999999997,0.0,29.0
100,0.8,10,5,2,21,6,3672435648.0,81609.0,1.6246992782678442,20.0,0.0,31.940000000000026,33.022471910112365,23.18181818181818,0.0,29.0
100,0.8,10,5,2,21,7,3189523008.0,70878.0,1.621604938271606,20.0,0.0,27.739999999999945,28.75280898876405,19.54545454545452,0.0,32.0
100,0.8,10,5,2,21,8,3442477248.0,76499.0,1.6299483648881223,20.0,0.0,29.940000000000044,29.844444444444438,30.80000000000004,27.0,35.0
100,0.8,10,5,2,21,9,2874480000.0,63877.0,1.6302118933697896,20.0,0.0,25.0,24.898876404494366,25.818181818181838,0.0,33.0
100,0.8,10,5,2,21,10,2803192896.0,62293.0,1.62306306306306,20.0,0.0,24.38000000000006,24.52808988764041,23.18181818181818,0.0,33.0
100,0.8,10,5,2,21,11,3145830912.0,69907.0,1.6202531645569622,20.0,0.0,27.36,27.88888888888885,22.59999999999996,0.0,34.0
100,0.8,10,5,2,21,12,3212518848.0,71389.0,1.6199367088607621,20.0,0.0,27.94000000000004,28.49438202247195,23.45454545454548,0.0,42.0
100,0.8,10,5,2,22,6,3125134656.0,69447.0,1.6134371957156761,20.0,0.0,27.17999999999998,28.28089887640452,18.272727272727256,0.0,29.0
100,0.8,10,5,2,22,7,3702330240.0,82274.0,1.5969592656339646,20.0,0.0,32.19999999999994,33.800000000000075,17.79999999999997,0.0,29.0
100,0.8,10,5,2,22,8,3488468928.0,77521.0,1.5913580246913566,20.0,0.0,30.34000000000003,32.55555555555562,10.399999999999986,0.0,26.0
100,0.8,10,5,2,22,9,3654038976.0,81200.0,1.6075731497418244,20.0,0.0,31.780000000000054,31.666666666666632,32.80000000000005,29.0,41.0
100,0.8,10,5,2,22,10,3642541056.0,80945.0,1.6055651176133099,20.0,0.0,31.67999999999997,33.14606741573029,19.818181818181802,0.0,31.0
100,0.8,10,5,2,22,11,3775916928.0,83909.0,1.6058823529411759,20.0,0.0,32.84000000000004,33.83333333333338,23.900000000000045,0.0,36.0
100,0.8,10,5,2,22,12,3557456448.0,79054.0,1.5997649133117853,20.0,0.0,30.940000000000044,31.311111111111128,27.59999999999995,0.0,37.0
100,0.8,10,5,2,23,6,3111337152.0,69140.0,1.6062884483937123,20.0,0.0,27.059999999999977,28.55056179775283,15.000000000000002,0.0,25.0
100,0.8,10,5,2,23,7,2568635328.0,57080.0,1.6100603621730414,20.0,0.0,22.33999999999998,22.85393258426965,18.181818181818198,0.0,26.0
100,0.8,10,5,2,23,8,3065345472.0,68118.0,1.5919298245614015,20.0,0.0,26.659999999999997,27.842696629213478,17.09090909090906,0.0,28.0
100,0.8,10,5,2,23,9,3106737984.0,69038.0,1.6049213943950806,20.0,0.0,27.019999999999985,27.764044943820252,21.0,0.0,32.0
100,0.8,10,5,2,23,10,3458574336.0,76857.0,1.5920886075949365,20.0,0.0,30.07999999999996,31.93258426966293,15.09090909090907,0.0,26.0
100,0.8,10,5,2,23,11,2899775424.0,64439.0,1.6027397260273981,20.0,0.0,25.21999999999998,25.03370786516856,26.727272727272695,0.0,32.0
100,0.8,10,5,2,23,12,3007855872.0,66841.0,1.5978378378378384,20.0,0.0,26.15999999999999,26.505617977528065,23.36363636363634,0.0,35.0
100,0.8,10,5,2,24,6,3564355200.0,79207.0,1.590740740740739,20.0,0.0,31.000000000000004,32.539325842696606,18.54545454545452,0.0,29.0
100,0.8,10,5,2,24,7,3518363520.0,78185.0,1.5813291139240533,20.0,0.0,30.599999999999945,32.166666666666636,16.5,0.0,29.0
100,0.8,10,5,2,24,8,3336696384.0,74148.0,1.5907425907425925,20.0,0.0,29.019999999999985,29.59550561797748,24.363636363636342,0.0,32.0
100,0.8,10,5,2,24,9,3929989056.0,87333.0,1.584050487664942,20.0,0.0,34.179999999999964,34.33333333333338,32.80000000000005,28.0,40.0
100,0.8,10,5,2,24,10,2830787904.0,62906.0,1.5903755868544627,20.0,0.0,24.619999999999937,25.41573033707863,18.181818181818198,0.0,30.0
100,0.8,10,5,2,24,11,3798912768.0,84420.0,1.5888921539817802,20.0,0.0,33.03999999999997,33.606741573033666,28.454545454545485,0.0,39.0
100,0.8,10,5,2,24,12,3674735232.0,81660.0,1.5937970490816042,20.0,0.0,31.960000000000026,32.921348314606796,24.181818181818173,0.0,33.0
100,0.8,10,5,2,25,6,3686233152.0,81916.0,1.5749999999999995,20.0,0.0,32.059999999999974,32.71111111111119,26.199999999999985,20.0,29.0
100,0.8,10,5,2,25,7,3585051456.0,79667.0,1.564102564102567,20.0,0.0,31.17999999999996,32.44444444444438,19.79999999999997,0.0,30.0
100,0.8,10,5,2,25,8,4288724160.0,95304.0,1.5776530339481405,20.0,0.0,37.30000000000006,38.22471910112369,29.818181818181856,26.0,34.0
100,0.8,10,5,2,25,9,3647140224.0,81047.0,1.5734177215189877,20.0,0.0,31.719999999999946,33.37078651685396,18.36363636363632,0.0,29.0
100,0.8,10,5,2,25,10,4113955776.0,91421.0,1.5631095811818714,20.0,0.0,35.78000000000008,37.13333333333324,23.599999999999955,0.0,36.0
100,0.8,10,5,2,25,11,4072563264.0,90501.0,1.579831932773109,20.0,0.0,35.420000000000044,35.66292134831464,33.45454545454549,27.0,39.0
100,0.8,10,5,2,25,12,3304502208.0,73433.0,1.5657657657657658,20.0,0.0,28.73999999999994,30.370786516853958,15.545454545454522,0.0,32.0
100,0.8,10,5,2,26,6,2934269184.0,65205.0,1.5661971830985915,20.0,0.0,25.519999999999985,26.528089887640398,17.363636363636328,0.0,26.0
100,0.8,10,5,2,26,7,4141550784.0,92034.0,1.5622489959839356,20.0,0.0,36.01999999999998,37.58426966292142,23.36363636363634,0.0,36.0
100,0.8,10,5,2,26,8,4148449536.0,92187.0,1.5659781985083214,20.0,0.0,36.079999999999956,37.85393258426974,21.72727272727273,0.0,32.0
100,0.8,10,5,2,26,9,3833406528.0,85186.0,1.551582278481012,20.0,0.0,33.34000000000004,35.02247191011237,19.727272727272744,0.0,31.0
100,0.8,10,5,2,26,10,3982879488.0,88508.0,1.552469135802471,20.0,0.0,34.63999999999998,35.93258426966301,24.181818181818173,0.0,34.0
100,0.8,10,5,2,26,11,3750621504.0,83347.0,1.5546900357026923,20.0,0.0,32.619999999999926,33.266666666666744,26.80000000000002,0.0,33.0
100,0.8,10,5,2,26,12,4309420416.0,95764.0,1.5557422969187662,20.0,0.0,37.48000000000001,38.56666666666661,27.699999999999974,0.0,40.0
100,0.8,10,5,3,6,6,1605109632.0,35669.0,1.8545843357391056,20.0,0.0,13.96000000000002,11.554347826086975,41.625,35.0,49.0
100,0.8,10,5,3,6,7,1483231680.0,32960.0,1.9211440791232257,20.0,0.0,12.900000000000007,11.292134831460674,25.909090909090956,0.0,36.0
100,0.8,10,5,3,6,8,1198083264.0,26624.0,1.9518987341772134,20.0,0.0,10.419999999999984,9.533333333333326,18.40000000000003,0.0,41.0
100,0.8,10,5,3,6,9,1554518784.0,34544.0,1.9086183310533535,20.0,0.0,13.519999999999987,11.067415730337066,33.36363636363638,0.0,42.0
100,0.8,10,5,3,6,10,1418843328.0,31529.0,1.9383753501400562,20.0,0.0,12.339999999999993,10.707865168539332,25.545454545454515,0.0,43.0
100,0.8,10,5,3,6,11,1267070784.0,28157.0,1.947151898734177,20.0,0.0,11.019999999999989,9.393258426966304,24.181818181818173,0.0,41.0
100,0.8,10,5,3,6,12,1292366208.0,28719.0,1.9189873417721517,20.0,0.0,11.240000000000007,9.505494505494516,28.777777777777818,0.0,42.0
100,0.8,10,5,3,7,6,1559117952.0,34647.0,1.8646012621916261,20.0,0.0,13.559999999999967,11.764044943820204,28.09090909090905,0.0,38.0
100,0.8,10,5,3,7,7,1425742080.0,31683.0,1.86854917234664,20.0,0.0,12.400000000000002,10.831460674157288,25.090909090909054,0.0,35.0
100,0.8,10,5,3,7,8,1425742080.0,31683.0,1.8561438561438586,20.0,0.0,12.400000000000002,10.595505617977544,27.0,0.0,38.0
100,0.8,10,5,3,7,9,1795975104.0,39910.0,1.845763164929165,20.0,0.0,15.619999999999964,12.788888888888868,41.09999999999994,35.0,51.0
100,0.8,10,5,3,7,10,1485531264.0,33011.0,1.875,20.0,0.0,12.920000000000005,11.438202247191025,24.909090909090946,0.0,39.0
100,0.8,10,5,3,7,11,1478632512.0,32858.0,1.8542680947744252,20.0,0.0,12.859999999999989,10.611111111111093,33.09999999999994,0.0,40.0
100,0.8,10,5,3,7,12,1446438336.0,32143.0,1.8611388611388617,20.0,0.0,12.579999999999998,10.011235955056208,33.36363636363638,0.0,44.0
100,0.8,10,5,3,8,6,1536122112.0,34136.0,1.8348101265822814,20.0,0.0,13.359999999999982,12.48314606741572,20.454545454545485,0.0,36.0
100,0.8,10,5,3,8,7,1478632512.0,32858.0,1.8263841421736153,20.0,0.0,12.859999999999987,10.977528089887633,28.09090909090905,0.0,36.0
100,0.8,10,5,3,8,8,1448737920.0,32194.0,1.8551448551448566,20.0,0.0,12.599999999999996,11.550561797752827,21.090909090909054,0.0,33.0
100,0.8,10,5,3,8,9,1292366208.0,28719.0,1.8341158059467937,20.0,0.0,11.240000000000007,10.247191011235948,19.272727272727256,0.0,33.0
100,0.8,10,5,3,8,10,1743084672.0,38735.0,1.8207464002350868,20.0,0.0,15.16000000000002,13.35955056179774,29.727272727272677,0.0,41.0
100,0.8,10,5,3,8,11,1890258048.0,42005.0,1.8251709986320153,20.0,0.0,16.440000000000037,14.15730337078654,34.90909090909096,0.0,49.0
100,0.8,10,5,3,8,12,1467134592.0,32602.0,1.8401598401598376,20.0,0.0,12.759999999999993,11.681318681318679,23.666666666666675,0.0,37.0
100,0.8,10,5,3,9,6,1660299648.0,36895.0,1.7955209347614411,20.0,0.0,14.440000000000033,13.311111111111126,24.599999999999955,0.0,36.0
100,0.8,10,5,3,9,7,1970743488.0,43794.0,1.7975376196990382,20.0,0.0,17.140000000000033,15.898876404494349,27.18181818181816,0.0,38.0
100,0.8,10,5,3,9,8,1869561792.0,41545.0,1.7898912724066995,20.0,0.0,16.259999999999994,14.51685393258428,30.36363636363637,0.0,41.0
100,0.8,10,5,3,9,9,1563717120.0,34749.0,1.8130477117818864,20.0,0.0,13.599999999999989,13.066666666666674,18.40000000000003,0.0,38.0
100,0.8,10,5,3,9,10,1227977856.0,27288.0,1.8442655935613717,20.0,0.0,10.67999999999998,10.325842696629229,13.545454545454522,0.0,30.0
100,0.8,10,5,3,9,11,1731586752.0,38479.0,1.807278481012655,20.0,0.0,15.059999999999963,13.404494382022456,28.454545454545485,0.0,39.0
100,0.8,10,5,3,9,12,2065026432.0,45889.0,1.797113071371288,20.0,0.0,17.960000000000022,15.775280898876412,35.63636363636361,0.0,47.0
100,0.8,10,5,3,10,6,1913253888.0,42516.0,1.783993115318416,20.0,0.0,16.640000000000033,16.17777777777776,20.799999999999972,0.0,39.0
100,0.8,10,5,3,10,7,2242094400.0,49824.0,1.7677638453500526,20.0,0.0,19.500000000000004,17.9450549450549,35.22222222222218,0.0,44.0
100,0.8,10,5,3,10,8,1984540992.0,44100.0,1.7754922127534505,20.0,0.0,17.259999999999994,15.561797752809008,31.0,0.0,38.0
100,0.8,10,5,3,10,9,2002937664.0,44509.0,1.7687443541102068,20.0,0.0,17.42000000000002,15.988764044943782,29.0,0.0,41.0
100,0.8,10,5,3,10,10,1940848896.0,43129.0,1.7790123456790097,20.0,0.0,16.88000000000004,15.000000000000002,33.800000000000054,0.0,48.0
