hn_count,hn_uptime,wait,test_per_slots,hn_to_juror,hn_to_hn,juror_to_juror,size_round,bps_per_node,mean_path,time_to_sync,disconnected,avg_degree,avg_degree_juror,avg_degree_non_juror
100,0.9,10,5,3,14,8,3512991424.0,78066.0,1.7044911610128983,20.0,0.0,27.219999999999967,33.36363636363638,26.46067415730339
100,0.9,10,5,3,14,9,3448461824.0,76632.0,1.7069597069597078,20.0,0.0,26.719999999999974,34.90909090909096,25.70786516853927
100,0.9,10,5,3,14,10,3910493760.0,86899.0,1.703070175438597,20.0,0.0,30.300000000000036,43.18181818181811,28.70786516853927
100,0.9,10,5,3,14,11,3350376832.0,74452.0,1.699948927477018,20.0,0.0,25.960000000000026,36.69999999999994,24.766666666666698
100,0.9,10,5,3,15,1,3296171968.0,73248.0,1.701225740551584,20.0,0.0,25.539999999999974,21.72727272727273,26.01123595505622
100,0.9,10,5,3,15,2,3448461824.0,76632.0,1.6851378958120538,20.0,0.0,26.719999999999963,34.375,26.054347826086993
100,0.9,10,5,3,15,3,3564615104.0,79213.0,1.6956521739130423,20.0,0.0,27.619999999999933,21.45454545454548,28.38202247191016
100,0.9,10,5,3,15,4,3593008128.0,79844.0,1.6884004884004857,20.0,0.0,27.840000000000018,32.30000000000005,27.344444444444438
100,0.9,10,5,3,15,5,3577521024.0,79500.0,1.6903540903540877,20.0,0.0,27.719999999999963,28.636363636363637,27.606741573033695
100,0.9,10,5,3,15,6,3409744064.0,75772.0,1.6907558733401433,20.0,0.0,26.420000000000037,29.181818181818144,26.078651685393233
100,0.9,10,5,3,15,7,3376188672.0,75026.0,1.6956077630234945,20.0,0.0,26.159999999999997,16.81818181818181,27.314606741573076
100,0.9,10,5,3,15,8,3487179584.0,77492.0,1.6941323345817725,20.0,0.0,27.019999999999985,29.09090909090905,26.764044943820245
100,0.9,10,5,3,15,9,2668944256.0,59309.0,1.691974691974689,20.0,0.0,20.680000000000017,23.09090909090905,20.38202247191015
100,0.9,10,5,3,15,10,4024065856.0,89423.0,1.6894736842105262,20.0,0.0,31.17999999999998,32.36363636363638,31.033707865168584
100,0.9,10,5,3,15,11,3244548288.0,72101.0,1.6927496580027352,20.0,0.0,25.140000000000015,34.727272727272656,23.955056179775248
100,0.9,10,5,3,16,1,3252291840.0,72273.0,1.6834473324213386,20.0,0.0,25.199999999999992,16.36363636363633,26.292134831460725
100,0.9,10,5,3,16,2,3796921664.0,84376.0,1.6772575250836124,20.0,0.0,29.42000000000004,25.5,29.85555555555553
100,0.9,10,5,3,16,3,3799502848.0,84433.0,1.6782130912565671,20.0,0.0,29.440000000000044,22.909090909090942,30.247191011235945
100,0.9,10,5,3,16,4,3587845760.0,79729.0,1.6728804902962222,20.0,0.0,27.800000000000022,31.699999999999953,27.36666666666666
100,0.9,10,5,3,16,5,3404581696.0,75657.0,1.6776263031275085,20.0,0.0,26.380000000000063,26.727272727272695,26.337078651685392
100,0.9,10,5,3,16,6,4088595456.0,90857.0,1.6779395296752546,20.0,0.0,31.679999999999954,34.90909090909096,31.280898876404525
100,0.9,10,5,3,16,7,3562033920.0,79156.0,1.678753830439224,20.0,0.0,27.59999999999995,26.636363636363644,27.719101123595475
100,0.9,10,5,3,16,8,3383932224.0,75198.0,1.6752393980848135,20.0,0.0,26.219999999999967,23.818181818181824,26.51685393258427
100,0.9,10,5,3,16,9,3866613632.0,85924.0,1.672527472527472,20.0,0.0,29.960000000000026,42.300000000000075,28.588888888888928
100,0.9,10,5,3,16,10,3593008128.0,79844.0,1.6765935214211072,20.0,0.0,27.840000000000014,31.090909090909044,27.438202247190972
100,0.9,10,5,3,16,11,3639469440.0,80877.0,1.681052093973446,20.0,0.0,28.199999999999974,35.59999999999994,27.37777777777775
100,0.9,10,5,3,17,1,4168612160.0,92635.0,1.6734602463605794,20.0,0.0,32.30000000000005,21.81818181818181,33.59550561797746
100,0.9,10,5,3,17,2,3954373888.0,87874.0,1.6626851409460135,20.0,0.0,30.639999999999986,23.818181818181824,31.483146067415756
100,0.9,10,5,3,17,3,3918237312.0,87071.0,1.6656898656898682,20.0,0.0,30.36000000000001,21.272727272727266,31.483146067415756
100,0.9,10,5,3,17,4,3598170496.0,79959.0,1.662657043571241,20.0,0.0,27.880000000000067,27.09999999999995,27.966666666666686
100,0.9,10,5,3,17,5,3605914048.0,80131.0,1.6637262763966867,20.0,0.0,27.94000000000004,30.72727272727267,27.59550561797749
100,0.9,10,5,3,17,6,3768528640.0,83745.0,1.6583248212461685,20.0,0.0,29.199999999999967,29.36363636363637,29.17977528089887
100,0.9,10,5,3,17,7,4044715328.0,89882.0,1.6586239847109423,20.0,0.0,31.34000000000003,33.09999999999994,31.144444444444474
100,0.9,10,5,3,17,8,3874357184.0,86096.0,1.666916354556804,20.0,0.0,30.019999999999985,31.727272727272666,29.80898876404491
100,0.9,10,5,3,17,9,3931143232.0,87358.0,1.6609238451935082,20.0,0.0,30.460000000000026,34.63636363636362,29.943820224719147
100,0.9,10,5,3,17,10,3311659072.0,73592.0,1.665763324299914,20.0,0.0,25.65999999999999,39.363636363636395,23.966292134831452
100,0.9,10,5,3,17,11,3869194816.0,85982.0,1.663942798774258,20.0,0.0,29.980000000000015,41.27272727272737,28.584269662921383
100,0.9,10,5,3,18,1,3621401152.0,80475.0,1.6570435712376368,20.0,0.0,28.05999999999996,22.72727272727272,28.719101123595475
100,0.9,10,5,3,18,2,3574939840.0,79443.0,1.647619047619049,20.0,0.0,27.699999999999978,18.88888888888891,28.571428571428566
100,0.9,10,5,3,18,3,3778853376.0,83974.0,1.6498262496658642,20.0,0.0,29.280000000000044,19.400000000000034,30.377777777777748
100,0.9,10,5,3,18,4,3551709184.0,78926.0,1.6462994836488776,20.0,0.0,27.519999999999985,30.199999999999964,27.222222222222204
100,0.9,10,5,3,18,5,4287346624.0,95274.0,1.6491351098644231,20.0,0.0,33.219999999999935,28.454545454545485,33.808988764044905
100,0.9,10,5,3,18,6,4029228224.0,89538.0,1.6499375780274672,20.0,0.0,31.219999999999946,25.727272727272698,31.89887640449436
100,0.9,10,5,3,18,7,4439636480.0,98658.0,1.648135438114849,20.0,0.0,34.40000000000006,32.90909090909096,34.58426966292141
100,0.9,10,5,3,18,8,4341551488.0,96478.0,1.650771388499296,20.0,0.0,33.63999999999998,33.272727272727344,33.68539325842689
100,0.9,10,5,3,18,9,4362200960.0,96937.0,1.6447682752030603,20.0,0.0,33.800000000000054,42.59999999999995,32.82222222222219
100,0.9,10,5,3,18,10,3657537728.0,81278.0,1.6484593837535035,20.0,0.0,28.340000000000014,18.90000000000003,29.388888888888843
100,0.9,10,5,3,18,11,4042134144.0,89825.0,1.6468335035750759,20.0,0.0,31.32000000000002,30.36363636363637,31.438202247190965
100,0.9,10,5,3,19,1,4184099264.0,92979.0,1.6463980463980474,20.0,0.0,32.42000000000004,21.45454545454548,33.775280898876325
100,0.9,10,5,3,19,2,4447380032.0,98830.0,1.6334735857877538,20.0,0.0,34.46000000000003,24.0,35.75280898876407
100,0.9,10,5,3,19,3,3967279808.0,88161.0,1.6389759665621748,20.0,0.0,30.73999999999993,26.199999999999985,31.244444444444493
100,0.9,10,5,3,19,4,4142800320.0,92062.0,1.6411985018726594,20.0,0.0,32.099999999999945,22.363636363636328,33.30337078651689
100,0.9,10,5,3,19,5,4447380032.0,98830.0,1.6416549789621313,20.0,0.0,34.46000000000003,34.90000000000006,34.41111111111107
100,0.9,10,5,3,19,6,4421568192.0,98257.0,1.6356903965599634,20.0,0.0,34.26000000000008,36.59999999999994,34.0
100,0.9,10,5,3,19,7,4537721472.0,100838.0,1.6367461430575054,20.0,0.0,35.159999999999954,33.699999999999946,35.32222222222219
100,0.9,10,5,3,19,8,4248628864.0,94413.0,1.6426966292134833,20.0,0.0,32.920000000000044,32.090909090909044,33.022471910112436
100,0.9,10,5,3,19,9,4591926336.0,102042.0,1.6299672744273042,20.0,0.0,35.579999999999934,30.636363636363626,36.191011235955095
100,0.9,10,5,3,19,10,4227979392.0,93955.0,1.6330439223697621,20.0,0.0,32.760000000000076,41.27272727272737,31.707865168539264
100,0.9,10,5,3,19,11,4333807936.0,96306.0,1.63096129837703,20.0,0.0,33.579999999999956,41.545454545454525,32.595505617977466
100,0.9,10,5,3,20,1,4759703296.0,105771.0,1.629339305711085,20.0,0.0,36.88000000000002,24.909090909090946,38.35955056179774
100,0.9,10,5,3,20,2,3879519552.0,86211.0,1.6249299719887937,20.0,0.0,30.059999999999956,26.500000000000004,30.455555555555602
100,0.9,10,5,3,20,3,4310577280.0,95790.0,1.6234706616729107,20.0,0.0,33.40000000000006,22.181818181818183,34.78651685393253
100,0.9,10,5,3,20,4,4284765440.0,95216.0,1.6197650663942798,20.0,0.0,33.19999999999995,29.272727272727323,33.68539325842689
100,0.9,10,5,3,20,5,4418987008.0,98199.0,1.6202247191011196,20.0,0.0,34.23999999999992,29.09090909090904,34.876404494381966
100,0.9,10,5,3,20,6,4826814080.0,107262.0,1.6213681079844404,20.0,0.0,37.40000000000006,31.090909090909044,38.179775280898866
100,0.9,10,5,3,20,7,4333807936.0,96306.0,1.617466802860064,20.0,0.0,33.579999999999956,30.72727272727267,33.93258426966293
100,0.9,10,5,3,20,8,4344132672.0,96536.0,1.620531154239018,20.0,0.0,33.65999999999996,37.27272727272736,33.21348314606744
100,0.9,10,5,3,20,9,4400918720.0,97798.0,1.6156792645556672,20.0,0.0,34.09999999999994,29.727272727272677,34.64044943820226
100,0.9,10,5,3,20,10,4597088704.0,102157.0,1.6163614163614175,20.0,0.0,35.61999999999992,36.40000000000006,35.53333333333331
100,0.9,10,5,3,20,11,4153125056.0,92291.0,1.6076607387140889,20.0,0.0,32.17999999999997,26.090909090909044,32.93258426966293
100,0.9,10,5,4,1,1,820816512.0,18240.0,2.1558052434456907,30.0,0.0,6.36000000000001,22.363636363636328,4.382022471910106
100,0.9,10,5,4,1,2,1091840832.0,24263.0,1.984710941232683,20.0,0.0,8.46000000000001,33.45454545454549,5.370786516853925
100,0.9,10,5,4,1,3,1029892416.0,22886.0,1.971545827633378,20.0,0.0,7.980000000000011,33.272727272727344,4.853932584269668
100,0.9,10,5,4,1,4,1022148864.0,22714.0,2.0,20.0,0.0,7.919999999999988,33.36363636363638,4.775280898876414
100,0.9,10,5,4,1,5,988593472.0,21968.0,1.9923392612859068,20.0,0.0,7.659999999999997,35.30000000000006,4.588888888888891
100,0.9,10,5,4,1,6,1011824128.0,22484.0,2.0476190476190452,30.0,0.0,7.840000000000023,32.54545454545451,4.786516853932593
100,0.9,10,5,4,1,7,1107327936.0,24607.0,1.96554307116105,20.0,0.0,8.580000000000014,41.0,4.977777777777772
100,0.9,10,5,4,1,8,1171857536.0,26041.0,1.9337893296853657,20.0,0.0,9.08000000000001,46.400000000000006,4.933333333333336
100,0.9,10,5,4,1,9,1254455424.0,27876.0,1.9452991452991453,20.0,0.0,9.72000000000002,50.399999999999984,5.199999999999992
100,0.9,10,5,4,1,10,1138302144.0,25295.0,1.9965249933172993,20.0,0.0,8.820000000000018,42.18181818181812,4.696629213483152
100,0.9,10,5,4,1,11,903414400.0,20075.0,2.1106655974338384,30.0,0.0,6.999999999999999,30.81818181818186,4.056179775280897
100,0.9,10,5,4,2,1,1161532800.0,25811.0,2.005860805860806,30.0,0.0,8.999999999999998,28.363636363636363,6.606741573033707
100,0.9,10,5,4,2,2,931807424.0,20706.0,2.103448275862066,30.0,0.0,7.220000000000017,20.09090909090906,5.629213483146072
100,0.9,10,5,4,2,3,1316403840.0,29253.0,1.9028083028082983,20.0,0.0,10.200000000000019,42.44444444444437,7.010989010989005
100,0.9,10,5,4,2,4,1097003200.0,24377.0,2.001044932079417,30.0,0.0,8.5,30.0,6.111111111111097
100,0.9,10,5,4,2,5,1349959232.0,29999.0,1.9493549928332563,20.0,0.0,10.460000000000013,39.45454545454549,6.876404494382014
100,0.9,10,5,4,2,6,1298335552.0,28851.0,1.98064978499761,20.0,0.0,10.059999999999976,36.45454545454549,6.797752808988772
100,0.9,10,5,4,2,7,1182182272.0,26270.0,1.9917602996254684,20.0,0.0,9.159999999999991,36.0,6.177777777777794
100,0.9,10,5,4,2,8,1463531328.0,32522.0,1.8895856662933925,20.0,0.0,11.340000000000002,57.5,7.326086956521746
100,0.9,10,5,4,2,9,1414488832.0,31433.0,1.939479060265576,20.0,0.0,10.960000000000013,46.36363636363636,6.584269662921348
100,0.9,10,5,4,2,10,1540966848.0,34243.0,1.9398307023564385,20.0,0.0,11.94000000000003,50.18181818181811,7.213483146067423
100,0.9,10,5,4,2,11,1360283968.0,30228.0,1.9606741573033724,20.0,0.0,10.53999999999999,43.09090909090904,6.516853932584274
100,0.9,10,5,4,3,1,1486761984.0,33039.0,1.9254175245939116,20.0,0.0,11.519999999999989,32.18181818181814,8.966292134831438
100,0.9,10,5,4,3,2,1326728576.0,29482.0,1.929009193054135,20.0,0.0,10.27999999999998,31.699999999999953,7.899999999999986
100,0.9,10,5,4,3,3,1331890944.0,29597.0,1.9409613375130643,20.0,0.0,10.320000000000023,31.0,7.764044943820217
100,0.9,10,5,4,3,4,1280267264.0,28450.0,1.9890282131661434,20.0,0.0,9.919999999999986,29.0,7.561797752808986
100,0.9,10,5,4,3,5,1362865152.0,30285.0,1.9406575781876534,20.0,0.0,10.559999999999972,34.36363636363638,7.617977528089901
100,0.9,10,5,4,3,6,1698419072.0,37742.0,1.9037800687285178,20.0,0.0,13.16,46.80000000000009,9.422222222222219
100,0.9,10,5,4,3,7,1463531328.0,32522.0,1.938712972420833,20.0,0.0,11.340000000000002,37.54545454545451,8.101123595505634
100,0.9,10,5,4,3,8,1435138304.0,31891.0,1.928944618599788,20.0,0.0,11.119999999999996,39.363636363636395,7.629213483146063
100,0.9,10,5,4,3,9,1494505536.0,33211.0,1.9515605493133616,20.0,0.0,11.580000000000009,40.54545454545451,8.000000000000002
100,0.9,10,5,4,3,10,1473856064.0,32752.0,1.952808988764047,20.0,0.0,11.419999999999991,38.00000000000001,8.134831460674151
100,0.9,10,5,4,3,11,1641633024.0,36480.0,1.9158551810237177,20.0,0.0,12.72000000000002,48.727272727272684,8.269662921348301
100,0.9,10,5,4,4,1,1623564736.0,36079.0,1.8922599139990461,20.0,0.0,12.580000000000002,31.454545454545485,10.247191011235948
100,0.9,10,5,4,4,2,1569359872.0,34874.0,1.8908424908424883,20.0,0.0,12.160000000000004,35.22222222222218,9.87912087912085
100,0.9,10,5,4,4,3,1786179328.0,39692.0,1.8792833146696546,20.0,0.0,13.839999999999986,40.0,10.933333333333367
100,0.9,10,5,4,4,4,1592590528.0,35390.0,1.9450677886862975,20.0,0.0,12.339999999999993,30.18181818181814,10.134831460674151
100,0.9,10,5,4,4,5,1706162624.0,37914.0,1.9180965454129457,20.0,0.0,13.22000000000001,35.54545454545451,10.46067415730338
100,0.9,10,5,4,4,6,1602915264.0,35620.0,1.885318704284223,20.0,0.0,12.419999999999998,40.0,9.011235955056154
