reward_address,reward,weight
25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,4949.349032800673,13912
21469f889f1725a1682b80fe6f76ed59caf5d3f8c1111edc7680caf2,1075.8216989066443,3024
455d58fabc17c64aa96854d60272aac044b8547632a7ba0e7545c2a6,1010.7174095878889,2841
8f2d03c817c3d36a864c99a27f6b6179eb1898a631bc007a7e0ffa39,896.5180824222035,2520
c5956cf2ada13588834ad6e662c6503e982a02515022f038aacf5024,758.838519764508,2133
65d569cce3ff9964ab5f4be91ffb2a11f7d7c9c16793a204aed7fda2,717.2144659377628,2016
c50fb7c1b763c2bff1daf1d678941ba8e61066a1feba27660a120033,541.8242220353238,1523
36c59c7780546179d7f80729e1ccc3932260b849bc519b2120074169,537.9108494533222,1512
1cdb71bd71efa771b6a6c82d6206a35ca12c3b128fe3ae9cb0183aaf,501.62321278385195,1410
e91b864b98fcaba034a8e9f63a21b23b96ec74fa38ce2154c1e0ac25,470.67199327165685,1323
64e37562f190ae58127b0b81492ee62cfab836a67717a6a199af71ca,441.8553406223717,1242
33e46c081295cbdabee9a614b504617689a61194f2febc7e83033920,431.1825063078217,1212
9d9fc3f689fbf3bb0e5b2c9dd8e1bbd004c6bc7641ebbd3a548a33be,325.52144659377626,915
b04e04bc40a91b4d891e8f05564b0d839dc8b4e45ee32852d36125f7,306.3103448275862,861
9ec32b96da619834b39dedbc481de3c8579a1d17155b5f56df306719,286.0319596299411,804
3a3ce4220e7fb1748426b8b3b292e0e9b69193484e1c6d5c79b39942,278.9167367535744,784
67abca9a82a734bb2f84b373d7b330df445a189c6b975b80a1b8c4a3,232.3120269133726,653
2fd86133997a6768ce3afe8f409559d505e4bfea5d5d7657d9e7f3dd,203.13961312026913,571
5615f818693f67c5f24c6cbb7f03600fc5c82f59607ecc678839c275,179.3036164844407,504
a6e8b8cc5fb4d6aed794b71288e50ea16f0580df7b71d91671309b4a,179.3036164844407,504
b7745756c4cb08d88fc046eea343a9976e284e0afb1aef79e86ccf93,179.3036164844407,504
beb6a6c706a87d84df3c03cc9a9d85b1df3bf027d1c21e18e2dce69d,179.3036164844407,504
dcdfb8405f3e403cb4e46eb86c95c3364ffa827811b4ef45d6b5ab39,179.3036164844407,504
9b656ab70349bd9fb06eed05e3d09cce8b442e07a4b88a3b5f36b71f,178.2363330529857,501
b901bcb011b674527e4ca0dd327a14e5e2cbdaca72956b3e35dfcf44,176.1017661900757,495
db39d6c67694777c2e3b3571c0dbf5d33cb198681cdd171160ed2e66,176.1017661900757,495
2cc7c00f66357dfdae0156b9ddc65ff51b0403854c5b85ae910287e8,175.0344827586207,492
40d4401ff00a6a311e9672c11b806613da4d4fe36627b9d5770a5d1b,173.96719932716567,489
