reward_address,reward,total_weights,total_tokens
c50fb7c1b763c2bff1daf1d678941ba8e61066a1feba27660a120033,4640.833537842348,19635,153
25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,1211.0838323353294,5124,41
b7c4ddca8df8e86febf58e84388a7a1de08afd69bdbdd9456fab9b4f,832.4428683616374,3522,24
454ad3a4b91e8a983838d8909b5c875e320eb3600698b97f919e8f7a,648.0858447040346,2742,21
21469f889f1725a1682b80fe6f76ed59caf5d3f8c1111edc7680caf2,526.1265828997742,2226,18
6046c5e3b85ccd994f368ab6d48da404b66414d44b0aaf23e07a518b,514.0724698144694,2175,15
64e37562f190ae58127b0b81492ee62cfab836a67717a6a199af71ca,375.0956365956611,1587,12
8f2d03c817c3d36a864c99a27f6b6179eb1898a631bc007a7e0ffa39,365.877785412781,1548,12
159e0c8e827fd639e5cd3218e8d2e9cc4d886e5bd9f8a297d2cb07be,361.623392559144,1530,12
8a92cbbb482843587e1ef46b4836ed2a916e25fc97889f6dc499a782,336.56974575439284,1424,10
65d569cce3ff9964ab5f4be91ffb2a11f7d7c9c16793a204aed7fda2,326.1701187788358,1380,9
b04e04bc40a91b4d891e8f05564b0d839dc8b4e45ee32852d36125f7,288.58964857170906,1221,9
3a3ce4220e7fb1748426b8b3b292e0e9b69193484e1c6d5c79b39942,286.69880730342595,1213,9
36c59c7780546179d7f80729e1ccc3932260b849bc519b2120074169,283.6261902424659,1200,9
1cdb71bd71efa771b6a6c82d6206a35ca12c3b128fe3ae9cb0183aaf,282.20805929125356,1194,9
162662f1e1886146a46607c8fce964bff7397aba5ed56ca0a9b0c541,275.82647001079806,1167,9
7b024421dddd7386b330eef8ba29aad7c760218f02eba7c14f0e2974,188.6114165112398,798,6
47ecd07483b32b8f8076e318395b8dd1a8b078c41cc66bcecaec08e6,185.77515460881514,786,6
96cacc3523c29b8dbd4d4e2fb016738270a0554420464a523a626ebb,178.6844998527535,756,6
c3cc10e3d7047ef9c5e9f34cc00a200021c271936de88c895e69a39f,160.24879748699323,678,6
37d5b264986b09394746485e53fdb87bafebd316fc34069e0e96b92c,160.24879748699323,678,0
