reward_address,reward,total_weights,total_tokens
c50fb7c1b763c2bff1daf1d678941ba8e61066a1feba27660a120033,12272.302028026808,27153,246
37d5b264986b09394746485e53fdb87bafebd316fc34069e0e96b92c,741.6803899382018,1641,15
8a92cbbb482843587e1ef46b4836ed2a916e25fc97889f6dc499a782,573.5480894768909,1269,15
65d569cce3ff9964ab5f4be91ffb2a11f7d7c9c16793a204aed7fda2,444.73705283314473,984,9
a1d64aa969a5fcb17141d692f3bd3d98613939f641d527eda110d774,302.36695970058315,669,6
Bis1Lgev7fKKSMK8GtvmxQ6axoAqU9AC1bciE,159.99686656802157,354,3
3411bf287e7e30326c82b6f152c2712857598d14454daad42d93fd6a,154.57324397249542,342,3
Bis1ctnKxRYxyiPm6DPECpe9X4hWVkPNSsagj,149.14962137696926,330,3
Bis1TuBsovjuRTEP7C9wuHgp6A4ic8D7a75fD,147.79371572808773,327,3
8a78988f11ba7ab48fe68d9892d7b94d15f446838318be855a8e953b,146.4378100792062,324,3
40d4401ff00a6a311e9672c11b806613da4d4fe36627b9d5770a5d1b,146.4378100792062,324,3
454ad3a4b91e8a983838d8909b5c875e320eb3600698b97f919e8f7a,128.8110366437462,285,3
Bis1PGTBDNezvbYfPWBJ3hsUHfqgrMjbhdqFb,95.81733252096208,212,2
c751c0650c44086d782a16677eb1476e9d5c43c2db19d80b1a942e91,46.5527606115995,103,1
1cdb71bd71efa771b6a6c82d6206a35ca12c3b128fe3ae9cb0183aaf,42.033075115327705,93,0
7b024421dddd7386b330eef8ba29aad7c760218f02eba7c14f0e2974,17.626773435460006,39,0
b7c4ddca8df8e86febf58e84388a7a1de08afd69bdbdd9456fab9b4f,8.135433893289234,18,0
