reward_address,reward,total_weights
ce56a68cf333c330229bdb3b2ae722eb8f2b36acb0620d500a467d99,2922.837788148777,10212
25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,2596.551548578702,9072
b7c4ddca8df8e86febf58e84388a7a1de08afd69bdbdd9456fab9b4f,1679.5154857870175,5868
455d58fabc17c64aa96854d60272aac044b8547632a7ba0e7545c2a6,884.4074388346769,3090
65d569cce3ff9964ab5f4be91ffb2a11f7d7c9c16793a204aed7fda2,800.2599349455522,2796
21469f889f1725a1682b80fe6f76ed59caf5d3f8c1111edc7680caf2,686.9183990948947,2400
c5956cf2ada13588834ad6e662c6503e982a02515022f038aacf5024,578.7287512374487,2022
8f2d03c817c3d36a864c99a27f6b6179eb1898a631bc007a7e0ffa39,576.1528072408429,2013
c50fb7c1b763c2bff1daf1d678941ba8e61066a1feba27660a120033,571.5733512468769,1997
1cdb71bd71efa771b6a6c82d6206a35ca12c3b128fe3ae9cb0183aaf,493.72259934945555,1725
64e37562f190ae58127b0b81492ee62cfab836a67717a6a199af71ca,433.6172394286522,1515
454ad3a4b91e8a983838d8909b5c875e320eb3600698b97f919e8f7a,357.769999528591,1250
36c59c7780546179d7f80729e1ccc3932260b849bc519b2120074169,338.3073115542356,1182
cad9c3ef890cc24759e5955de7974c074033e3fcfb25c115edda4c37,322.85164757460046,1128
b04e04bc40a91b4d891e8f05564b0d839dc8b4e45ee32852d36125f7,309.9719275915712,1083
3a3ce4220e7fb1748426b8b3b292e0e9b69193484e1c6d5c79b39942,296.5197756092962,1036
e91b864b98fcaba034a8e9f63a21b23b96ec74fa38ce2154c1e0ac25,269.3292556451233,941
8b1ca22f2fc53d13187589085bc6c5076937d1c1ddae170d64392f6d,249.00791967189932,870
33e46c081295cbdabee9a614b504617689a61194f2febc7e83033920,242.99738367981897,849
6bd2eaf49ddfe8afc8b10ad4b20ed67a3387e43ff74483fd2352bd05,218.09659171262905,762
f82ed723a9679a66095edb10478d3ebb900436f59792b56b07cdad7b,197.20282374015935,689
9d9fc3f689fbf3bb0e5b2c9dd8e1bbd004c6bc7641ebbd3a548a33be,194.91309574317634,681
2fd86133997a6768ce3afe8f409559d505e4bfea5d5d7657d9e7f3dd,184.60931975675294,645
7b024421dddd7386b330eef8ba29aad7c760218f02eba7c14f0e2974,155.4152877952199,543
aea6d9acd93150872e050ef2336f143591d9b1ca9d4c475471f7fb8d,136.81124781973318,478
da505dbbc7dfe2c1097c6fea30d703fef6103fc26741f91aefd32ed4,131.3731438268986,459
