reward_address,reward,total_weights,total_tokens
c50fb7c1b763c2bff1daf1d678941ba8e61066a1feba27660a120033,4625.665381215328,19965,153
25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,1395.461186629598,6023,44
b7c4ddca8df8e86febf58e84388a7a1de08afd69bdbdd9456fab9b4f,715.9181581745737,3090,21
454ad3a4b91e8a983838d8909b5c875e320eb3600698b97f919e8f7a,629.0348865514458,2715,21
6046c5e3b85ccd994f368ab6d48da404b66414d44b0aaf23e07a518b,516.4341665278721,2229,15
21469f889f1725a1682b80fe6f76ed59caf5d3f8c1111edc7680caf2,478.90059318668085,2067,15
37d5b264986b09394746485e53fdb87bafebd316fc34069e0e96b92c,469.1696667648905,2025,15
8f2d03c817c3d36a864c99a27f6b6179eb1898a631bc007a7e0ffa39,378.1159981038525,1632,12
159e0c8e827fd639e5cd3218e8d2e9cc4d886e5bd9f8a297d2cb07be,376.03079958489747,1623,12
64e37562f190ae58127b0b81492ee62cfab836a67717a6a199af71ca,373.94560106594236,1614,12
65d569cce3ff9964ab5f4be91ffb2a11f7d7c9c16793a204aed7fda2,353.7886820493767,1527,9
8a92cbbb482843587e1ef46b4836ed2a916e25fc97889f6dc499a782,295.8665009672915,1277,10
1cdb71bd71efa771b6a6c82d6206a35ca12c3b128fe3ae9cb0183aaf,292.6228588266947,1263,9
3a3ce4220e7fb1748426b8b3b292e0e9b69193484e1c6d5c79b39942,290.76934903206796,1255,9
b04e04bc40a91b4d891e8f05564b0d839dc8b4e45ee32852d36125f7,284.2820647508744,1227,9
36c59c7780546179d7f80729e1ccc3932260b849bc519b2120074169,279.41660153997924,1206,9
162662f1e1886146a46607c8fce964bff7397aba5ed56ca0a9b0c541,265.5152780802788,1146,9
47ecd07483b32b8f8076e318395b8dd1a8b078c41cc66bcecaec08e6,187.66786670595621,810,6
96cacc3523c29b8dbd4d4e2fb016738270a0554420464a523a626ebb,186.27773435998617,804,6
7b024421dddd7386b330eef8ba29aad7c760218f02eba7c14f0e2974,185.58266818700113,801,6
3411bf287e7e30326c82b6f152c2712857598d14454daad42d93fd6a,115.38098471551382,498,3
40e3c0978d05b13caa55e714d80951a8d88ea8a0cd45ce165c589ba1,102.8697936017834,444,3
46ea67e5727320d14e08900acfac659d1847e746bcf2a598c77a8c93,102.17472742879838,441,3
8d5243d701bd906ebef88a1c52a15a05a2c62f3ccdb923faafcc6c18,101.47966125581335,438,3
5273518ec90b82a2bd6aa68f9ae75a85b59a9398ab8054237201667a,101.47966125581335,438,3
db3526b10ae09bc64666c3b47cac3f377186d099349d256cecad6a4d,99.39446273685829,429,3
b8e698507cd7b1aeb5b6b17d5b505278717b757d68f17b53810aafc2,99.39446273685829,429,3
b86a2bc898d84b98816086b5c72c1f8d73926ecb99fc2d435128aee0,98.69939656387326,426,3
650c004ca08a178afcc78501ac55143391c8981480a675ed20cdcc75,98.69939656387326,426,3
a8bad012160bed7b93d25364d26e641ff6ee9fa3e5b25d23834797c1,98.00433039088824,423,3
a34311a3c1eb263325d2fcdaf91a87697fbe64593f06e1b3e5197551,98.00433039088824,423,3
dea211d45553bf1f2105c3b6d65bc32f7fe5fce844057691c245843c,97.30926421790322,420,3
31a83e600597f604c68d97d155da012df526ca6f1839441231984af7,97.30926421790322,420,3
a6e8b8cc5fb4d6aed794b71288e50ea16f0580df7b71d91671309b4a,96.6141980449182,417,3
Bis1Hc73TJFJHK5YL4s5eTV1BNMwV2QrUvGoy,96.6141980449182,417,3
52045cea2060496392fb94d21a11c8841b5bc8f0f2e2477053d880b4,96.6141980449182,417,3
beb6a6c706a87d84df3c03cc9a9d85b1df3bf027d1c21e18e2dce69d,95.91913187193317,414,3
33bc1e52df552485b17d3f72de2284d50ca5e67da6521069a98a5c36,95.91913187193317,414,3
0a2df6c7ee23224296e5bc0fad73d3b4e6aca048672e7891200c25ba,95.91913187193317,414,3
f4e1fbd2169b13b3eebc5b35b7f9ef24b5f6c2f266d2c13ef83cd082,95.22406569894815,411,3
Bis1Lgev7fKKSMK8GtvmxQ6axoAqU9AC1bciE,95.22406569894815,411,3
976a91094fb43b5e173935ee27f052c9eb4cd42a43b1bd0613175c88,95.22406569894815,411,3
40d4401ff00a6a311e9672c11b806613da4d4fe36627b9d5770a5d1b,95.22406569894815,411,3
0b73d94ccfd933cddb770d2add14a41340779da21b60d7f7f66c8ba5,95.22406569894815,411,3
5530b1bff06ab6e99baceb1d25be6bb9a2ba6fcef7c310fbbdb84563,94.52899952596313,408,3
44b2deef011d6ff6325e20a8f49384080432069545b9f85c790011c0,94.52899952596313,408,3
877413f0eb5b4d1a6a830d82bc5df97c3d132f056218ecc02678c0f2,93.83393335297811,405,3
f3343c459930f6b3cc948d6336b832829ac6495db50ae0440953c2a2,93.13886717999308,402,3
dcdfb8405f3e403cb4e46eb86c95c3364ffa827811b4ef45d6b5ab39,93.13886717999308,402,3
b2b71b4d38a88216162b02372cc2d8bc4dd2cd365d94bada81701f1b,93.13886717999308,402,3
a15ca6cc014074776803e14292747cdecf496c08facc2cf60cbd277e,93.13886717999308,402,3
41b3b1c6413f304fdd07adb63a19d5e0d3c44c9b6209a2f21a72f5d6,93.13886717999308,402,3
de859739f5a00e6a5018d6a14481471b5b6380b9ccdc407a56f3a03b,92.44380100700806,399,3
d5547b3af96c83e0b06826307469e4f303b852b98e86e426efb6dfdd,92.44380100700806,399,3
449e3714c5819c449db716267988b1fb747d2e37d240ef7ce8b0bd24,92.44380100700806,399,3
030086f875a2cf596874a022b569050f4a1d076bbbe87420bc4765ee,92.44380100700806,399,3
e93a50b32976bd83a912bc428dceaab9eb2dc5fdf9959ef9a218b79e,91.74873483402304,396,3
da505dbbc7dfe2c1097c6fea30d703fef6103fc26741f91aefd32ed4,91.74873483402304,396,3
0f0c8d7ef92ec70f0dbc776f7050cbf202bb1e72843de265bc36cdc2,91.74873483402304,396,3
b7745756c4cb08d88fc046eea343a9976e284e0afb1aef79e86ccf93,91.05366866103802,393,3
e8fd05de0c3ef43d77e73ce937c406ee1cb6ca1d13405a0a61fab5c1,90.358602488053,390,3
df10a9fb3ea1e25f89c433c63ca992bee48ff49547f15eded1473a0e,90.358602488053,390,3
76a5ac702856a627f99a2e192c121e83fcad7f05beecad685ff88c67,90.358602488053,390,3
616cf46dec5e292034a3b9e88315a2161ec3f927f279e922e55a770f,90.358602488053,390,3
e009e8f72ddf5bd9ac7869caae7867311d0a9d825d29a6afd41a4f52,89.66353631506797,387,3
ba7402e5fa5b5aac0bd53922637f96df2eb0e3209f59d7e1f0fd470a,89.66353631506797,387,3
9f244427a636a8f09d318ba338fb3ca087433c6675c2bdd8009915a7,89.66353631506797,387,3
4e5430231225caf89ac96eb6e79502f837c6c0e576a2972b533d25de,88.96847014208295,384,3
