reward_address,reward,total_weights
ce56a68cf333c330229bdb3b2ae722eb8f2b36acb0620d500a467d99,2984.9505898351913,11103
25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,2642.9838105619892,9831
b7c4ddca8df8e86febf58e84388a7a1de08afd69bdbdd9456fab9b4f,1763.0645742717452,6558
455d58fabc17c64aa96854d60272aac044b8547632a7ba0e7545c2a6,845.2386431092356,3144
65d569cce3ff9964ab5f4be91ffb2a11f7d7c9c16793a204aed7fda2,809.7515245054127,3012
21469f889f1725a1682b80fe6f76ed59caf5d3f8c1111edc7680caf2,690.3857619289175,2568
c50fb7c1b763c2bff1daf1d678941ba8e61066a1feba27660a120033,654.8986433250947,2436
c5956cf2ada13588834ad6e662c6503e982a02515022f038aacf5024,600.054914573732,2232
8f2d03c817c3d36a864c99a27f6b6179eb1898a631bc007a7e0ffa39,517.7893214466882,1926
1cdb71bd71efa771b6a6c82d6206a35ca12c3b128fe3ae9cb0183aaf,478.2695757287945,1779
64e37562f190ae58127b0b81492ee62cfab836a67717a6a199af71ca,466.97821980939636,1737
b04e04bc40a91b4d891e8f05564b0d839dc8b4e45ee32852d36125f7,358.90381315229945,1335
454ad3a4b91e8a983838d8909b5c875e320eb3600698b97f919e8f7a,352.4516097697862,1311
36c59c7780546179d7f80729e1ccc3932260b849bc519b2120074169,329.8688979309898,1227
3a3ce4220e7fb1748426b8b3b292e0e9b69193484e1c6d5c79b39942,287.12305052183956,1068
8b1ca22f2fc53d13187589085bc6c5076937d1c1ddae170d64392f6d,240.3445759986185,894
9d9fc3f689fbf3bb0e5b2c9dd8e1bbd004c6bc7641ebbd3a548a33be,239.53805057580433,891
6bd2eaf49ddfe8afc8b10ad4b20ed67a3387e43ff74483fd2352bd05,229.85974550203449,855
33e46c081295cbdabee9a614b504617689a61194f2febc7e83033920,217.76186415982212,810
f82ed723a9679a66095edb10478d3ebb900436f59792b56b07cdad7b,200.55598847312012,746
29d39df70bb8d635120c4e82e3907c79a1aa4420e271ad32b5258eb7,200.0183048579107,744
cad9c3ef890cc24759e5955de7974c074033e3fcfb25c115edda4c37,199.749463050306,743
7b024421dddd7386b330eef8ba29aad7c760218f02eba7c14f0e2974,166.41307890732085,619
40e3c0978d05b13caa55e714d80951a8d88ea8a0cd45ce165c589ba1,160.22971733241232,596
b7b535dc35d62b5adc0b7e1f302b0f737018f3a1aa8ed3bedf2bb248,158.61666648678403,590
aea6d9acd93150872e050ef2336f143591d9b1ca9d4c475471f7fb8d,157.81014106396987,587
449e3714c5819c449db716267988b1fb747d2e37d240ef7ce8b0bd24,127.43101680463666,474
72963d1c5d92a60bab64d2885e4300d8388d1f2bfd4eb8678461f3ca,127.43101680463666,474
da505dbbc7dfe2c1097c6fea30d703fef6103fc26741f91aefd32ed4,124.20491511338003,462
2e892da8f6af3187c349a03358598f77b84384f9131dca82ddaeff1e,123.39838969056588,459
b7745756c4cb08d88fc046eea343a9976e284e0afb1aef79e86ccf93,123.39838969056588,459
437d06abe09945a57ae8aa70c3eba791f8414071a2dc7228064aac33,122.59186426775172,456
498c7180b92a79f45875d8105bff02757cd763a5bad40b1774f6cb3b,122.59186426775172,456
9f244427a636a8f09d318ba338fb3ca087433c6675c2bdd8009915a7,122.59186426775172,456
fa5fde3b5288471efabd12c9e32cf6d763cad638c11bb5d3d6bd36ce,122.59186426775172,456
0b4e60b83a3cbdf899d6110b45e07dfbaeffcba8d139d7d57d61fff6,121.78533884493756,453
1c2be3e80e3208cb1ab279c6883bcda2ba809c9e0bda0e3d65e96e3c,121.78533884493756,453
47ecd07483b32b8f8076e318395b8dd1a8b078c41cc66bcecaec08e6,121.78533884493756,453
a8bad012160bed7b93d25364d26e641ff6ee9fa3e5b25d23834797c1,121.78533884493756,453
0a2df6c7ee23224296e5bc0fad73d3b4e6aca048672e7891200c25ba,120.97881342212341,450
1e270dd6ecfbea07c760ae4b9b6b70f6cf75ae8ad4336a8e6d3a21d0,120.97881342212341,450
2f09f8a613c12b37005b73bed6ca59c03bba3c24cbb749af0fffa40e,120.97881342212341,450
7cfaa2481614d4c1f9c0c2585f4eabae6533f6ce17c2c2e79d6453ec,120.97881342212341,450
ca88fa4206698ccab9e365707b5dae06cf41f4c9293398295ff4ae4e,120.97881342212341,450
dabdd558c0a606eb12c64bdac003a3b8556d940e3fa156ec9414a1c8,120.97881342212341,450
054c42fa4d7fdd53b8cb40838a671e4e6bea3d4b19655d705be86b11,120.17228799930925,447
0733cc064f971f6b8136af36a94e2426f2d4ebcc4f57232d0ddf63c3,120.17228799930925,447
797efd8ee0bbdaea68bbc92dd38c6de70662fa72ae641420dd490ffc,120.17228799930925,447
91490910914bbfc3a4de146a12cb82d8725bc8bdaa8c8860bf3deffc,120.17228799930925,447
f77c2084a7deafd8501c88a99e819d4eb4f9da165ac4e7b206ca3113,120.17228799930925,447
0abcb99486dc0a9cb616bbadab8b04e8d13f0146325bf80a8a859815,119.3657625764951,444
9200f766fd9d5952bd1cc38755015fd805de65686e3233190529a273,119.3657625764951,444
ba50c90230ddc99cfba6ccea881f5e91b3145aedbfd51c1fff84adeb,119.3657625764951,444
ff0fa1920a60f265367e04f8615e5402a4c75c48e92b44199b335b13,119.3657625764951,444
2fd86133997a6768ce3afe8f409559d505e4bfea5d5d7657d9e7f3dd,118.55923715368094,441
13c711d6fd2e8f5d69e25058b11a704112bba4afac5f321bf3332fb0,117.75271173086678,438
2e8fbe3119115f19a8a09bc73809b928b589c024d4054b255d8a51ec,117.75271173086678,438
78d902f69f76b40948c2a6998de48c316dfde58df7d19fd63aaed261,117.75271173086678,438
a6e8b8cc5fb4d6aed794b71288e50ea16f0580df7b71d91671309b4a,117.75271173086678,438
db3526b10ae09bc64666c3b47cac3f377186d099349d256cecad6a4d,117.75271173086678,438
e81cebb60948a865fbe250f93c37085d239220362b85d2e465d1ec2f,117.75271173086678,438
139c039e283b36f1871aa7509e31cf318a2b59ec51d2293a5a04a85f,116.94618630805263,435
6b91dccc7b2f42bb01424675bb831deefc465cf7dc05d8f8471cc5bf,116.94618630805263,435
0b73d94ccfd933cddb770d2add14a41340779da21b60d7f7f66c8ba5,116.13966088523847,432
2614472ba8cc4448230318b2b849bcaa8c714e8fdbfffa33cec385e6,116.13966088523847,432
40d4401ff00a6a311e9672c11b806613da4d4fe36627b9d5770a5d1b,116.13966088523847,432
b7d255403385a4b5f8c8d2666503d8722054ddb95f752a522c3b0803,116.13966088523847,432
beb6a6c706a87d84df3c03cc9a9d85b1df3bf027d1c21e18e2dce69d,116.13966088523847,432
dcdfb8405f3e403cb4e46eb86c95c3364ffa827811b4ef45d6b5ab39,116.13966088523847,432
64f3f4ed81973a476e27d0b1136111e65a74755e11b426cb45eb648f,115.33313546242431,429
9ca8b0a3a809ad8feea2cbf6f778f2e813f357756c1fd0efb629d520,115.33313546242431,429
d42edda007353f187ec4f2559411c84fc1e67610568b28b6072dae68,115.33313546242431,429
5615f818693f67c5f24c6cbb7f03600fc5c82f59607ecc678839c275,114.52661003961016,426
d6591aef0d618b7c3abb2770dee41d3f0e58aebdc55426bb264497fe,114.52661003961016,426
9bbda4beed49bb5b045d53a7d9d87b387f2d02ffdd9e63c679200427,112.91355919398184,420
e31488ec1a2283014a3b6973501f7b1d51ed298bf08f994051ad1f22,112.10703377116769,417
46ea67e5727320d14e08900acfac659d1847e746bcf2a598c77a8c93,111.30050834835353,414
fe6c23eae26ef3113b452faa73ea31d86c1eb0a7254ea9cb57e2db10,110.49398292553938,411
76a5ac702856a627f99a2e192c121e83fcad7f05beecad685ff88c67,109.68745750272522,408
37d5b264986b09394746485e53fdb87bafebd316fc34069e0e96b92c,91.94389820081379,342
af06338fdbfc53574b7c81c96f01e5a29396edc75b08845cc4e38ca1,83.34096035746279,310
a23ad5101b576c66fded19447c6e36d785557bfad07bbd2312addc10,82.26559312704391,306
cc2e4d2ef3164da4ed5c92cd382367b5215a40e2bd55941f279ad0b0,82.26559312704391,306
d244e6e190969bae099cf994bd8d5d1cbfeb1e741092ad48313404b4,80.11485866620616,298
75a45c9b5729abf3cdcc781ca59b2e65b1ef740fdcdcf753b994a560,79.84601685860144,297
8a92cbbb482843587e1ef46b4836ed2a916e25fc97889f6dc499a782,79.57717505099673,296
cfb5cf13bb1f17cdfb9de0a5a78825065057e268853da145d888ca90,79.57717505099673,296
4097c277a1e32c3e807cc30d8e6f04899b2624f555710ab8cca391ae,78.50180782057785,292
c0b9d309fcfc3ad0ae3de1512381fae09b506d2957d277718567bdfe,78.50180782057785,292
162662f1e1886146a46607c8fce964bff7397aba5ed56ca0a9b0c541,77.96412420536842,290
cb106fc75f56b06d11f80486dc09a34ee0b362daa11eec40bdb1e46a,77.96412420536842,290
7d5c2999f9a2e44c23e7b2b73b4c0edae308e9d39482bf44da481edc,77.42644059015898,288
56b66639821d446014190d2455939107e437218437b72f38602aaddc,75.81338974453067,282
8a78988f11ba7ab48fe68d9892d7b94d15f446838318be855a8e953b,75.81338974453067,282
dc005e8a0aae7512f7105789e85d5f64954928676788283e510ccc42,72.58728805327405,270
9aa6a17e5f4f07bfff1ea3e5ed4cbdeaf29e4f6c985061aa3f8e6f9a,70.97423720764573,264
8d57af5dc042b824c62baecffb64ce6eabb74a0027a434617a10f8cd,66.13508467076079,246
Bis1X9VbC9cPGy4i3kyUHCLyg27aZRmbdpKiA,60.22056490345698,224
d43bff3d6412712e072bf853112ff7b924d472188232169d1dc65fc2,52.69299429052486,196
a5785d437e2c21ed013ed24ee26b1ad2efaf2c5ba1037513c9b1de09,51.07994344489655,190
