reward_address,reward,weight
25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,1166.4867235955055,7983
ce56a68cf333c330229bdb3b2ae722eb8f2b36acb0620d500a467d99,514.2010247191012,3519
455d58fabc17c64aa96854d60272aac044b8547632a7ba0e7545c2a6,409.8703820224719,2805
8f2d03c817c3d36a864c99a27f6b6179eb1898a631bc007a7e0ffa39,327.89630561797753,2244
21469f889f1725a1682b80fe6f76ed59caf5d3f8c1111edc7680caf2,273.24692134831463,1870
65d569cce3ff9964ab5f4be91ffb2a11f7d7c9c16793a204aed7fda2,192.44181573033708,1317
4fc1159e4c6645e64ad293317182ea31235885d9c1e1dd1761fa90c1,182.65168539325842,1250
5d3ea2553b317843ba6cf7ec12f9a74fbc41762ec55d9746a74a87db,180.75210786516854,1237
39ae07d65e5bfd939b8ae652ccf5caa0e23088073d82a97c65bba47c,179.43701573033707,1228
bff81e2217763267f45f75eb71dab2a81bac2b692cfb5bec15ea916c,148.60541123595505,1017
b04e04bc40a91b4d891e8f05564b0d839dc8b4e45ee32852d36125f7,137.20794606741572,939
b920c5607e44a0ebd7ca4c6143007e56ff483bbd987775385d3bddef,137.20794606741572,939
c50fb7c1b763c2bff1daf1d678941ba8e61066a1feba27660a120033,136.3312179775281,933
72963d1c5d92a60bab64d2885e4300d8388d1f2bfd4eb8678461f3ca,134.5777617977528,921
3a3ce4220e7fb1748426b8b3b292e0e9b69193484e1c6d5c79b39942,134.13939775280897,918
36c59c7780546179d7f80729e1ccc3932260b849bc519b2120074169,127.56393707865169,873
05ff36bb190eb73a467dde487f40005edbc3327afea110b378f5cb63,118.65053483146067,812
29d39df70bb8d635120c4e82e3907c79a1aa4420e271ad32b5258eb7,108.71428314606742,744
9ec32b96da619834b39dedbc481de3c8579a1d17155b5f56df306719,97.75518202247191,669
67abca9a82a734bb2f84b373d7b330df445a189c6b975b80a1b8c4a3,92.20257078651686,631
1cdb71bd71efa771b6a6c82d6206a35ca12c3b128fe3ae9cb0183aaf,87.23444494382022,597
cad464c9823d3211ffcaa201a7c2eccd6b0a73b63531d9bebe062544,86.79608089887641,594
0733cc064f971f6b8136af36a94e2426f2d4ebcc4f57232d0ddf63c3,72.76843146067415,498
75a45c9b5729abf3cdcc781ca59b2e65b1ef740fdcdcf753b994a560,70.13824719101123,480
a269451155ce19a7b99cd7934eebf457fbac4731d1a3c41d620d98be,70.13824719101123,480
76a5ac702856a627f99a2e192c121e83fcad7f05beecad685ff88c67,69.2615191011236,474
eb1eb8cf2bcb41bd682022ed58795d05110ae9efddbca867bc090ee2,69.2615191011236,474
0abcb99486dc0a9cb616bbadab8b04e8d13f0146325bf80a8a859815,68.82315505617977,471
139c039e283b36f1871aa7509e31cf318a2b59ec51d2293a5a04a85f,68.82315505617977,471
449e3714c5819c449db716267988b1fb747d2e37d240ef7ce8b0bd24,68.82315505617977,471
7def3db17a766d48c7966fde06f60b7f2b910f2fddf2c3910c95c35e,68.82315505617977,471
da505dbbc7dfe2c1097c6fea30d703fef6103fc26741f91aefd32ed4,68.82315505617977,471
2e892da8f6af3187c349a03358598f77b84384f9131dca82ddaeff1e,68.38479101123596,468
beb6a6c706a87d84df3c03cc9a9d85b1df3bf027d1c21e18e2dce69d,67.94642696629214,465
bf0f0d399e6fa0423d9ba8baebb392fecaff21d8ea3e411387de35fd,67.94642696629214,465
1520370d7f2651ee8a6763b6631f2b3d34a0ee139064a874b84c5dbf,67.50806292134831,462
1e270dd6ecfbea07c760ae4b9b6b70f6cf75ae8ad4336a8e6d3a21d0,67.50806292134831,462
8af449d9fcdd439631e0e3be597743751d961cd8d63c62e3ba34ba55,67.50806292134831,462
e31488ec1a2283014a3b6973501f7b1d51ed298bf08f994051ad1f22,67.50806292134831,462
fefb575972cd8fdb086e2300b51f727bb0cbfc33282f1542e19a8f1d,67.06969887640449,459
a6e8b8cc5fb4d6aed794b71288e50ea16f0580df7b71d91671309b4a,66.63133483146068,456
78d902f69f76b40948c2a6998de48c316dfde58df7d19fd63aaed261,66.19297078651685,453
868fb84114a14b48dbae70181999cc6df7bca45e0d8ac119d2cfe875,66.19297078651685,453
b4c32ab1e27a991dfee8f5460c1796a40e9e944c14a006e5e291e8a0,66.19297078651685,453
b7745756c4cb08d88fc046eea343a9976e284e0afb1aef79e86ccf93,66.19297078651685,453
5615f818693f67c5f24c6cbb7f03600fc5c82f59607ecc678839c275,64.87787865168539,444
dcdfb8405f3e403cb4e46eb86c95c3364ffa827811b4ef45d6b5ab39,64.87787865168539,444
437d06abe09945a57ae8aa70c3eba791f8414071a2dc7228064aac33,64.43951460674157,441
37334d21888b28108b1d52479603018e8f72b0cb762e54d016a6f297,47.6355595505618,326
c14cc3a18cd5fcca6ddf21e53bab5d0250e90f19b6d9443027aa83c2,46.75883146067416,320
ff552f11b3543de4587bd957e5f4b3e3c84772cd342b15d38baaf1f3,46.17434606741573,316
e91b864b98fcaba034a8e9f63a21b23b96ec74fa38ce2154c1e0ac25,45.5898606741573,312
eaed41a8107323d32a62bd93efc2094394f9c7260e81b9336d61c546,45.5898606741573,312
2a0cf63dbf083f1c1f64c0c690893a5e6c98e3959b4a68df8c285625,45.29761797752809,310
37d5b264986b09394746485e53fdb87bafebd316fc34069e0e96b92c,45.29761797752809,310
0b73d94ccfd933cddb770d2add14a41340779da21b60d7f7f66c8ba5,45.005375280898875,308
40d4401ff00a6a311e9672c11b806613da4d4fe36627b9d5770a5d1b,45.005375280898875,308
f0accf861209a84ab07c1b5aa014e759b3e16f2f9e85776171f3e0cb,44.713132584269665,306
3ba8b25e659db6d109b99d9caceed50640a888c2198e75ef6f7a3894,44.42088988764045,304
5e47f571c6c084f37ed727455d54f0c7f3fca8eb0b795aec72e1e9a4,44.42088988764045,304
6046ea9846b9812ee1540e06da3e2950437a49ed9ddd623fdb7c6dc7,43.83640449438202,300
d43bff3d6412712e072bf853112ff7b924d472188232169d1dc65fc2,43.2519191011236,296
51a6008ddb538484b9844662dbe21d7dcd2ca7e30e0b931d6b54e1ca,40.32949213483146,276
af06338fdbfc53574b7c81c96f01e5a29396edc75b08845cc4e38ca1,30.97772584269663,212
342011bec4a355869c87fff815e2bd99fd37d66287f6cab33c33c89e,23.525537078651684,161
a1502b3ce6412e87c131cb7bbd55064f7110d0107504c32437899321,23.525537078651684,161
081956610f5ae10a7090131fcc1aacf44335fd94a3d65a12cb56857d,22.94105168539326,157
7c0540565037e245335dcaf8145e82b41633cb818886161ad964b48a,22.94105168539326,157
53ad22a29dde5aa7cfffb828a6d214e292315b36c41aeed4dfbffc6b,22.79493033707865,156
cc401fd0af3421ab03268d26fa526dded6549e59543d6a84432dc153,22.648808988764046,155
0d9d0e0237eaba8dc2db61e3368787f77fd50cd37bdec880aa352e39,22.502687640449437,154
aa3d7e1d59d81abf3632c161d1f3ec04ed9b9d4594f5ada91fae571c,22.502687640449437,154
2dd81fbf1f1a8215b2c8897f3b0912f0aee643542cfe2286d962fc60,22.356566292134833,153
8006b0561bcf664b5380eee2d9a5534cd470459fa0337fbe3437d758,22.356566292134833,153
1f115e642055b06806b52545466cbcc0bc540362bfb46cd313762499,22.210444943820224,152
797bbe01efbaccb41e9acf4f377e1d8a1656fdda36c7cb1a162aa095,22.210444943820224,152
936d1ebbcb8191905f177040fd89c0960b62fe0dded2cebf8f2d9418,22.210444943820224,152
b4593d94613a5b696ae710e256c9b16d07348260424e6e6d0a742189,22.210444943820224,152
980f8c00a4711838fb9002db0846012892cae8548c67a1d2d40e0ec0,21.91820224719101,150
faa3fdbffc24728acc7ba5f0ba84d411ae9e8dde7cf3c9858994fcbb,21.772080898876403,149
3a1e965266f7c11ff1467408f9e38c1b8d503420499c58a694b6695b,21.6259595505618,148
7595dee85c82d51df1e6b327fde46d1c99aaa3d54b778a7ae17fe179,21.6259595505618,148
8cb5c5c54f616f49df2e1f9f0e8bd5412c4c199d511cd214642a1367,21.6259595505618,148
9841f1396b2e1ab536c6c71f2ff4c759e61849f3515da6896ed17bd9,21.6259595505618,148
1c2be3e80e3208cb1ab279c6883bcda2ba809c9e0bda0e3d65e96e3c,21.47983820224719,147
d2f59465568c120a9203f9bd6ba2169b21478f4e7cb713f61eaa1ea0,21.47983820224719,147
7d5c2999f9a2e44c23e7b2b73b4c0edae308e9d39482bf44da481edc,21.333716853932586,146
991ad7c8549e7c0f786726fddb4adb7383c747a51c655a1f8d2798ac,21.333716853932586,146
0e63ce3259dfd5b1928e0edd85880b557fad0f66635fdd9899d36233,21.187595505617978,145
809a58bfd52ca0f8befdeb46a334c37a8ad60fc5153aeefe0f8d63d5,20.895352808988765,143
029a77c11c8a2b713da819909b9670476d1d41592e4e321ab5ec8ad5,18.703532584269663,128
522bd1e21e0cf2709b7cddb824ed7179feb00c2b5c75f11b536950cf,15.196620224719101,104
b0d47fe90cfd3439256a7ba849d982fff11d8f34c2301a40dd854b77,14.904377528089888,102
6b91dccc7b2f42bb01424675bb831deefc465cf7dc05d8f8471cc5bf,14.466013483146067,99
1a416bc8d96bf7263161f9f2c032daae5abbb5b8f8958920ed694dd8,11.68970786516854,80
40e3c0978d05b13caa55e714d80951a8d88ea8a0cd45ce165c589ba1,11.105222471910112,76
6bda1727daf6bb10792fb8bd7c72f423fbad8a26cfd70277dbcb9b41,7.1599460674157305,49
f438216c183d6e38d0725aa536d7a68a9f333a66392537d9b7f098a5,6.137096629213483,42
14dda5ff87841741042c12392eeb58377d0e1f9732f0249477877416,4.822004494382022,33
9806e74223041931b87d56ea2bb511e7e07f3d16f671116f7385169f,3.506912359550562,24
7ba036e8b1dac158de667821997334291c7a050e12a450462055a781,2.191820224719101,15
a7f25e0804a8ec6c5d8ac53e807e9f89a402d26373dcca274cda19b1,1.4612134831460675,10
6044c6f883edc967bdaaf925cc6ec2d16ec3c65e76ad52f2e58b8f98,0.8767280898876405,6
