reward_address,reward,weight
25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,1398.3276836158193,8742
ce56a68cf333c330229bdb3b2ae722eb8f2b36acb0620d500a467d99,757.2275513883881,4734
455d58fabc17c64aa96854d60272aac044b8547632a7ba0e7545c2a6,333.50643106142564,2085
21469f889f1725a1682b80fe6f76ed59caf5d3f8c1111edc7680caf2,327.74804664022116,2049
8f2d03c817c3d36a864c99a27f6b6179eb1898a631bc007a7e0ffa39,320.5500661137156,2004
65d569cce3ff9964ab5f4be91ffb2a11f7d7c9c16793a204aed7fda2,229.21569098850023,1433
05ff36bb190eb73a467dde487f40005edbc3327afea110b378f5cb63,164.59382137276114,1029
9ec32b96da619834b39dedbc481de3c8579a1d17155b5f56df306719,162.1944945305926,1014
c50fb7c1b763c2bff1daf1d678941ba8e61066a1feba27660a120033,157.39584084625557,984
36c59c7780546179d7f80729e1ccc3932260b849bc519b2120074169,155.47637937252074,972
b920c5607e44a0ebd7ca4c6143007e56ff483bbd987775385d3bddef,126.68445726649837,792
5d3ea2553b317843ba6cf7ec12f9a74fbc41762ec55d9746a74a87db,112.12854109067597,701
b04e04bc40a91b4d891e8f05564b0d839dc8b4e45ee32852d36125f7,108.92943863445126,681
39ae07d65e5bfd939b8ae652ccf5caa0e23088073d82a97c65bba47c,104.45069519573667,653
1cdb71bd71efa771b6a6c82d6206a35ca12c3b128fe3ae9cb0183aaf,79.49769603718396,497
72963d1c5d92a60bab64d2885e4300d8388d1f2bfd4eb8678461f3ca,78.21805505469408,489
a269451155ce19a7b99cd7934eebf457fbac4731d1a3c41d620d98be,76.77845894939296,480
1e270dd6ecfbea07c760ae4b9b6b70f6cf75ae8ad4336a8e6d3a21d0,76.29859358095925,477
29d39df70bb8d635120c4e82e3907c79a1aa4420e271ad32b5258eb7,73.41940137035701,459
78d902f69f76b40948c2a6998de48c316dfde58df7d19fd63aaed261,73.41940137035701,459
cad464c9823d3211ffcaa201a7c2eccd6b0a73b63531d9bebe062544,72.45967063348961,453
51a6008ddb538484b9844662dbe21d7dcd2ca7e30e0b931d6b54e1ca,71.4999398966222,447
fefb575972cd8fdb086e2300b51f727bb0cbfc33282f1542e19a8f1d,71.4999398966222,447
7ba036e8b1dac158de667821997334291c7a050e12a450462055a781,71.02007452818849,444
ca88fa4206698ccab9e365707b5dae06cf41f4c9293398295ff4ae4e,71.02007452818849,444
e31488ec1a2283014a3b6973501f7b1d51ed298bf08f994051ad1f22,71.02007452818849,444
1520370d7f2651ee8a6763b6631f2b3d34a0ee139064a874b84c5dbf,70.06034379132107,438
139c039e283b36f1871aa7509e31cf318a2b59ec51d2293a5a04a85f,68.14088231758625,426
2e892da8f6af3187c349a03358598f77b84384f9131dca82ddaeff1e,68.14088231758625,426
67abca9a82a734bb2f84b373d7b330df445a189c6b975b80a1b8c4a3,68.14088231758625,426
76a5ac702856a627f99a2e192c121e83fcad7f05beecad685ff88c67,67.66101694915254,423
449e3714c5819c449db716267988b1fb747d2e37d240ef7ce8b0bd24,67.18115158071883,420
868fb84114a14b48dbae70181999cc6df7bca45e0d8ac119d2cfe875,66.70128621228513,417
0abcb99486dc0a9cb616bbadab8b04e8d13f0146325bf80a8a859815,66.22142084385142,414
8af449d9fcdd439631e0e3be597743751d961cd8d63c62e3ba34ba55,64.78182473855031,405
dcdfb8405f3e403cb4e46eb86c95c3364ffa827811b4ef45d6b5ab39,64.78182473855031,405
b7745756c4cb08d88fc046eea343a9976e284e0afb1aef79e86ccf93,64.3019593701166,402
a6e8b8cc5fb4d6aed794b71288e50ea16f0580df7b71d91671309b4a,63.342228633249185,396
da505dbbc7dfe2c1097c6fea30d703fef6103fc26741f91aefd32ed4,62.862363264815485,393
5615f818693f67c5f24c6cbb7f03600fc5c82f59607ecc678839c275,61.90263252794807,387
437d06abe09945a57ae8aa70c3eba791f8414071a2dc7228064aac33,61.422767159514365,384
f0accf861209a84ab07c1b5aa014e759b3e16f2f9e85776171f3e0cb,61.422767159514365,384
33e46c081295cbdabee9a614b504617689a61194f2febc7e83033920,54.224786633008776,339
e91b864b98fcaba034a8e9f63a21b23b96ec74fa38ce2154c1e0ac25,51.1856392995953,320
b7b535dc35d62b5adc0b7e1f302b0f737018f3a1aa8ed3bedf2bb248,50.865729053972835,318
beb6a6c706a87d84df3c03cc9a9d85b1df3bf027d1c21e18e2dce69d,48.94626758023801,306
0b73d94ccfd933cddb770d2add14a41340779da21b60d7f7f66c8ba5,47.986536843370594,300
75a45c9b5729abf3cdcc781ca59b2e65b1ef740fdcdcf753b994a560,46.706895860880714,292
d43bff3d6412712e072bf853112ff7b924d472188232169d1dc65fc2,46.706895860880714,292
af06338fdbfc53574b7c81c96f01e5a29396edc75b08845cc4e38ca1,45.7471651240133,286
ff552f11b3543de4587bd957e5f4b3e3c84772cd342b15d38baaf1f3,45.7471651240133,286
37334d21888b28108b1d52479603018e8f72b0cb762e54d016a6f297,45.42725487839083,284
3a1e965266f7c11ff1467408f9e38c1b8d503420499c58a694b6695b,44.78743438714589,280
5e47f571c6c084f37ed727455d54f0c7f3fca8eb0b795aec72e1e9a4,44.78743438714589,280
2e8fbe3119115f19a8a09bc73809b928b589c024d4054b255d8a51ec,44.147613895900946,276
2a0cf63dbf083f1c1f64c0c690893a5e6c98e3959b4a68df8c285625,40.62860119405377,254
c14cc3a18cd5fcca6ddf21e53bab5d0250e90f19b6d9443027aa83c2,39.98878070280883,250
3ba8b25e659db6d109b99d9caceed50640a888c2198e75ef6f7a3894,39.34896021156389,246
6044c6f883edc967bdaaf925cc6ec2d16ec3c65e76ad52f2e58b8f98,39.34896021156389,246
6b91dccc7b2f42bb01424675bb831deefc465cf7dc05d8f8471cc5bf,38.38922947469648,240
eb1eb8cf2bcb41bd682022ed58795d05110ae9efddbca867bc090ee2,37.429498737829064,234
6046ea9846b9812ee1540e06da3e2950437a49ed9ddd623fdb7c6dc7,36.789678246584124,230
40d4401ff00a6a311e9672c11b806613da4d4fe36627b9d5770a5d1b,35.98990263252795,225
7b8d0ad482630599ee17dcc1f69f041ea37c94ccfe31b1b4fbe7daa5,35.19012701847177,220
ec791eb9cd1b1c4d4b2f04cac5d7acb8ba6397ce503c7284882c60d4,30.711383579757182,192
46c73b2dcdff71ed9b80f355e061d7da81cd36dfec175651de454ca5,26.392595263853828,165
b4593d94613a5b696ae710e256c9b16d07348260424e6e6d0a742189,26.072685018231358,163
8006b0561bcf664b5380eee2d9a5534cd470459fa0337fbe3437d758,25.432864526986418,159
0d9d0e0237eaba8dc2db61e3368787f77fd50cd37bdec880aa352e39,24.95299915855271,156
522bd1e21e0cf2709b7cddb824ed7179feb00c2b5c75f11b536950cf,24.95299915855271,156
08b66e85dd8f61c44ff46efa14c2b2daac269d74b28b010b804981e1,24.153223544496534,151
081956610f5ae10a7090131fcc1aacf44335fd94a3d65a12cb56857d,23.833313298874064,149
1f115e642055b06806b52545466cbcc0bc540362bfb46cd313762499,23.673358176062827,148
53ad22a29dde5aa7cfffb828a6d214e292315b36c41aeed4dfbffc6b,23.673358176062827,148
aa3d7e1d59d81abf3632c161d1f3ec04ed9b9d4594f5ada91fae571c,23.673358176062827,148
797bbe01efbaccb41e9acf4f377e1d8a1656fdda36c7cb1a162aa095,23.513403053251594,147
991ad7c8549e7c0f786726fddb4adb7383c747a51c655a1f8d2798ac,23.353447930440357,146
8342c1610de5d7aa026ca7ae6d21bd99b1b3a4654701751891f08742,22.713627439195417,142
40e3c0978d05b13caa55e714d80951a8d88ea8a0cd45ce165c589ba1,22.393717193572947,140
809a58bfd52ca0f8befdeb46a334c37a8ad60fc5153aeefe0f8d63d5,22.393717193572947,140
7595dee85c82d51df1e6b327fde46d1c99aaa3d54b778a7ae17fe179,22.23376207076171,139
8cb5c5c54f616f49df2e1f9f0e8bd5412c4c199d511cd214642a1367,22.073806947950473,138
d2f59465568c120a9203f9bd6ba2169b21478f4e7cb713f61eaa1ea0,21.91385182513924,137
a1502b3ce6412e87c131cb7bbd55064f7110d0107504c32437899321,21.753896702328003,136
a7f25e0804a8ec6c5d8ac53e807e9f89a402d26373dcca274cda19b1,21.59394157951677,135
c1f5ca2761fc8ae72989ca59288840543997ebd18f43ea85e700eb8f,21.59394157951677,135
d8a78ca65cd7e149c58ad91953425ee4375c254df84cd7d80da4be49,21.2740313338943,133
7d5c2999f9a2e44c23e7b2b73b4c0edae308e9d39482bf44da481edc,20.954121088271826,131
3a3ce4220e7fb1748426b8b3b292e0e9b69193484e1c6d5c79b39942,19.19461473734824,120
2dd81fbf1f1a8215b2c8897f3b0912f0aee643542cfe2286d962fc60,12.796409824898825,80
cc401fd0af3421ab03268d26fa526dded6549e59543d6a84432dc153,8.637576631806708,54
029a77c11c8a2b713da819909b9670476d1d41592e4e321ab5ec8ad5,8.157711263373,51
0733cc064f971f6b8136af36a94e2426f2d4ebcc4f57232d0ddf63c3,7.19798052650559,45
0e63ce3259dfd5b1928e0edd85880b557fad0f66635fdd9899d36233,6.078294666826943,38
1a416bc8d96bf7263161f9f2c032daae5abbb5b8f8958920ed694dd8,2.879192210602236,18
7c0540565037e245335dcaf8145e82b41633cb818886161ad964b48a,1.2796409824898827,8
37d5b264986b09394746485e53fdb87bafebd316fc34069e0e96b92c,0.31991024562247067,2
6bda1727daf6bb10792fb8bd7c72f423fbad8a26cfd70277dbcb9b41,0.15995512281123533,1
