reward_address,reward,weight
25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,1632.8909187790211,10588
ce56a68cf333c330229bdb3b2ae722eb8f2b36acb0620d500a467d99,839.7328157113496,5445
455d58fabc17c64aa96854d60272aac044b8547632a7ba0e7545c2a6,403.44188170815255,2616
8f2d03c817c3d36a864c99a27f6b6179eb1898a631bc007a7e0ffa39,352.0863210778717,2283
21469f889f1725a1682b80fe6f76ed59caf5d3f8c1111edc7680caf2,349.3103448275862,2265
65d569cce3ff9964ab5f4be91ffb2a11f7d7c9c16793a204aed7fda2,216.06348481388446,1401
39ae07d65e5bfd939b8ae652ccf5caa0e23088073d82a97c65bba47c,195.24366293674356,1266
5d3ea2553b317843ba6cf7ec12f9a74fbc41762ec55d9746a74a87db,139.56991702824084,905
72963d1c5d92a60bab64d2885e4300d8388d1f2bfd4eb8678461f3ca,128.15757022151175,831
cad464c9823d3211ffcaa201a7c2eccd6b0a73b63531d9bebe062544,124.45626855446449,807
36c59c7780546179d7f80729e1ccc3932260b849bc519b2120074169,121.21762959579813,786
05ff36bb190eb73a467dde487f40005edbc3327afea110b378f5cb63,119.52119966506812,775
c50fb7c1b763c2bff1daf1d678941ba8e61066a1feba27660a120033,109.80528278906904,712
b04e04bc40a91b4d891e8f05564b0d839dc8b4e45ee32852d36125f7,104.56177209408541,678
1cdb71bd71efa771b6a6c82d6206a35ca12c3b128fe3ae9cb0183aaf,95.6169597320545,620
9ec32b96da619834b39dedbc481de3c8579a1d17155b5f56df306719,82.35396209180178,534
1e270dd6ecfbea07c760ae4b9b6b70f6cf75ae8ad4336a8e6d3a21d0,74.95135875770724,486
868fb84114a14b48dbae70181999cc6df7bca45e0d8ac119d2cfe875,74.95135875770724,486
2e892da8f6af3187c349a03358598f77b84384f9131dca82ddaeff1e,74.02603334094542,480
a6e8b8cc5fb4d6aed794b71288e50ea16f0580df7b71d91671309b4a,74.02603334094542,480
0abcb99486dc0a9cb616bbadab8b04e8d13f0146325bf80a8a859815,73.56337063256451,477
437d06abe09945a57ae8aa70c3eba791f8414071a2dc7228064aac33,73.10070792418361,474
beb6a6c706a87d84df3c03cc9a9d85b1df3bf027d1c21e18e2dce69d,73.10070792418361,474
da505dbbc7dfe2c1097c6fea30d703fef6103fc26741f91aefd32ed4,73.10070792418361,474
eb1eb8cf2bcb41bd682022ed58795d05110ae9efddbca867bc090ee2,72.17538250742179,468
40d4401ff00a6a311e9672c11b806613da4d4fe36627b9d5770a5d1b,71.71271979904088,465
