reward_address,reward,total_weights,total_tokens
c50fb7c1b763c2bff1daf1d678941ba8e61066a1feba27660a120033,9958.765875207067,1041,63
8a92cbbb482843587e1ef46b4836ed2a916e25fc97889f6dc499a782,1090.5853119823303,114,12
454ad3a4b91e8a983838d8909b5c875e320eb3600698b97f919e8f7a,860.9884041965764,90,9
37d5b264986b09394746485e53fdb87bafebd316fc34069e0e96b92c,717.4903368304804,75,3
3a3ce4220e7fb1748426b8b3b292e0e9b69193484e1c6d5c79b39942,573.9922694643843,60,6
da505dbbc7dfe2c1097c6fea30d703fef6103fc26741f91aefd32ed4,315.69574820541135,33,3
b8e698507cd7b1aeb5b6b17d5b505278717b757d68f17b53810aafc2,315.69574820541135,33,3
b7c4ddca8df8e86febf58e84388a7a1de08afd69bdbdd9456fab9b4f,315.69574820541135,33,3
Bis1Lgev7fKKSMK8GtvmxQ6axoAqU9AC1bciE,315.69574820541135,33,3
8a78988f11ba7ab48fe68d9892d7b94d15f446838318be855a8e953b,315.69574820541135,33,3
6046c5e3b85ccd994f368ab6d48da404b66414d44b0aaf23e07a518b,315.69574820541135,33,3
40d4401ff00a6a311e9672c11b806613da4d4fe36627b9d5770a5d1b,315.69574820541135,33,3
139c039e283b36f1871aa7509e31cf318a2b59ec51d2293a5a04a85f,315.69574820541135,33,3
0a2df6c7ee23224296e5bc0fad73d3b4e6aca048672e7891200c25ba,315.69574820541135,33,3
Bis1ctnKxRYxyiPm6DPECpe9X4hWVkPNSsagj,286.99613473219216,30,3
3411bf287e7e30326c82b6f152c2712857598d14454daad42d93fd6a,286.99613473219216,30,3
a1d64aa969a5fcb17141d692f3bd3d98613939f641d527eda110d774,229.59690778575373,24,0
40e3c0978d05b13caa55e714d80951a8d88ea8a0cd45ce165c589ba1,114.79845389287686,12,0
1cdb71bd71efa771b6a6c82d6206a35ca12c3b128fe3ae9cb0183aaf,114.79845389287686,12,0
c751c0650c44086d782a16677eb1476e9d5c43c2db19d80b1a942e91,95.66537824406406,10,1
2d2318305562e2339554aaaf199150e34f79de5f2ac57b53db55d00a,66.96576477084484,7,1
76a5ac702856a627f99a2e192c121e83fcad7f05beecad685ff88c67,57.39922694643843,6,0
7b024421dddd7386b330eef8ba29aad7c760218f02eba7c14f0e2974,28.699613473219216,3,0
