reward_address,reward,total_weights,total_tokens
c50fb7c1b763c2bff1daf1d678941ba8e61066a1feba27660a120033,11901.682633365419,30063,246
37d5b264986b09394746485e53fdb87bafebd316fc34069e0e96b92c,716.1675110187953,1809,15
65d569cce3ff9964ab5f4be91ffb2a11f7d7c9c16793a204aed7fda2,673.4112417042403,1701,15
8a92cbbb482843587e1ef46b4836ed2a916e25fc97889f6dc499a782,605.7138152895284,1530,15
a1d64aa969a5fcb17141d692f3bd3d98613939f641d527eda110d774,302.8569076447642,765,6
80c6925f153fab19a8534f181b01c4a55f6dd99a65e07a2c1043609b,154.3976391914484,390,3
Bis1Lgev7fKKSMK8GtvmxQ6axoAqU9AC1bciE,150.83461674856883,381,3
3411bf287e7e30326c82b6f152c2712857598d14454daad42d93fd6a,150.83461674856883,381,3
40d4401ff00a6a311e9672c11b806613da4d4fe36627b9d5770a5d1b,148.45926845331576,375,3
8a78988f11ba7ab48fe68d9892d7b94d15f446838318be855a8e953b,146.0839201580627,369,3
Bis1TuBsovjuRTEP7C9wuHgp6A4ic8D7a75fD,143.70857186280966,363,3
Bis1ctnKxRYxyiPm6DPECpe9X4hWVkPNSsagj,138.95787527230357,351,3
454ad3a4b91e8a983838d8909b5c875e320eb3600698b97f919e8f7a,123.51811135315872,312,3
7b024421dddd7386b330eef8ba29aad7c760218f02eba7c14f0e2974,110.45369572926694,279,3
Bis1PGTBDNezvbYfPWBJ3hsUHfqgrMjbhdqFb,83.13719033385684,210,2
c751c0650c44086d782a16677eb1476e9d5c43c2db19d80b1a942e91,41.96448654947059,106,1
1cdb71bd71efa771b6a6c82d6206a35ca12c3b128fe3ae9cb0183aaf,36.81789857642231,93,0
