reward_address,reward,total_weights,total_tokens
c50fb7c1b763c2bff1daf1d678941ba8e61066a1feba27660a120033,8610.906736600557,12276,6
25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,1249.9703327323389,1782,15
454ad3a4b91e8a983838d8909b5c875e320eb3600698b97f919e8f7a,765.975086051467,1092,9
8a92cbbb482843587e1ef46b4836ed2a916e25fc97889f6dc499a782,753.3491230945747,1074,9
37d5b264986b09394746485e53fdb87bafebd316fc34069e0e96b92c,599.7332404523848,855,3
3a3ce4220e7fb1748426b8b3b292e0e9b69193484e1c6d5c79b39942,511.3514997541387,729,6
6046c5e3b85ccd994f368ab6d48da404b66414d44b0aaf23e07a518b,332.48369119816425,474,3
Bis1Lgev7fKKSMK8GtvmxQ6axoAqU9AC1bciE,273.5625307326668,390,3
650c004ca08a178afcc78501ac55143391c8981480a675ed20cdcc75,273.5625307326668,390,3
3411bf287e7e30326c82b6f152c2712857598d14454daad42d93fd6a,273.5625307326668,390,3
f4e1fbd2169b13b3eebc5b35b7f9ef24b5f6c2f266d2c13ef83cd082,267.2495492542206,381,3
41b3b1c6413f304fdd07adb63a19d5e0d3c44c9b6209a2f21a72f5d6,267.2495492542206,381,3
31a83e600597f604c68d97d155da012df526ca6f1839441231984af7,267.2495492542206,381,3
d5547b3af96c83e0b06826307469e4f303b852b98e86e426efb6dfdd,256.72791345681037,366,3
40d4401ff00a6a311e9672c11b806613da4d4fe36627b9d5770a5d1b,256.72791345681037,366,3
b8e698507cd7b1aeb5b6b17d5b505278717b757d68f17b53810aafc2,254.6235862973283,363,3
8a78988f11ba7ab48fe68d9892d7b94d15f446838318be855a8e953b,250.4149319783642,357,3
da505dbbc7dfe2c1097c6fea30d703fef6103fc26741f91aefd32ed4,246.2062776594001,351,3
76a5ac702856a627f99a2e192c121e83fcad7f05beecad685ff88c67,246.2062776594001,351,3
Bis1ctnKxRYxyiPm6DPECpe9X4hWVkPNSsagj,241.997623340436,345,3
139c039e283b36f1871aa7509e31cf318a2b59ec51d2293a5a04a85f,237.7889690214719,339,3
a1d64aa969a5fcb17141d692f3bd3d98613939f641d527eda110d774,212.53704310768725,303,0
40e3c0978d05b13caa55e714d80951a8d88ea8a0cd45ce165c589ba1,98.90337649565645,141,0
77b14edabce33458b6a458297af141382701edf06e3ea494a12641bf,89.08318308474021,127,1
c751c0650c44086d782a16677eb1476e9d5c43c2db19d80b1a942e91,83.47164399278807,119,1
b7c4ddca8df8e86febf58e84388a7a1de08afd69bdbdd9456fab9b4f,63.129814784461566,90,0
1cdb71bd71efa771b6a6c82d6206a35ca12c3b128fe3ae9cb0183aaf,44.190870349123095,63,0
7b024421dddd7386b330eef8ba29aad7c760218f02eba7c14f0e2974,42.08654318964104,60,0
2d2318305562e2339554aaaf199150e34f79de5f2ac57b53db55d00a,39.28077364366497,56,0
65d569cce3ff9964ab5f4be91ffb2a11f7d7c9c16793a204aed7fda2,6.312981478446156,9,0
64f3f4ed81973a476e27d0b1136111e65a74755e11b426cb45eb648f,2.104327159482052,3,0
