address,reward_address,reward,weight
BB39XHUPAhVcZH9gjgkVP7bbVoDtjxnk1s,0733cc064f971f6b8136af36a94e2426f2d4ebcc4f57232d0ddf63c3,109.39357475309343,504
BNH17SfzFbzpkMRJcoBJK1beERFLKCoebu,25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,109.39357475309343,504
B4yfKKW2gTvnvTKYqet5prGRk39kncxXKZ,25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,108.74242252242026,501
B6zwYk2iuv9oAM7gAhcoyJYkuoJyPKFhBz,1cdb71bd71efa771b6a6c82d6206a35ca12c3b128fe3ae9cb0183aaf,108.74242252242026,501
B9d9LDHESe6YiYRL6nWDaYAfXfB9x47QMR,25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,108.09127029174708,498
BL7hQ1aUhxHgWvEHNqs9fBbmFZ9LHLBdSd,e31488ec1a2283014a3b6973501f7b1d51ed298bf08f994051ad1f22,108.09127029174708,498
BMnh5v9aCcJDQ6JicdR5dQwnAFYFSuKDQC,25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,108.09127029174708,498
BTcBvXEx6FjN7W3anYaZ2Qy45UBpeSduvy,980f8c00a4711838fb9002db0846012892cae8548c67a1d2d40e0ec0,108.09127029174708,498
B6iJsTwSrs4WerP6XQMBZABTErARnDgD6K,25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,107.4401180610739,495
BJSrG6qiCUtyES89Va6Ee8YFPybfUVy4MH,25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,106.78896583040073,492
BR2ojQNDw17R5rtLH6NnsKu95EGDqYoRQM,a6e8b8cc5fb4d6aed794b71288e50ea16f0580df7b71d91671309b4a,106.78896583040073,492
B4ZioGhKed5AoSQiNfbSWGkpdyM8eZHSEz,455d58fabc17c64aa96854d60272aac044b8547632a7ba0e7545c2a6,106.13781359972755,489
B9tyd5kUninvuBsQKvsMLiVskLV2mp5tL9,da505dbbc7dfe2c1097c6fea30d703fef6103fc26741f91aefd32ed4,106.13781359972755,489
B6SdVvLytJ4UETLS7zoLGBWQR9kbCN7bPE,9463995e455116ed5e4969aac36e8f315eb1c4714ae076eaff6cded8,105.48666136905437,486
BCLxPQyGkYcZmXZL1neHRyp4RJrw7GfYkT,76a5ac702856a627f99a2e192c121e83fcad7f05beecad685ff88c67,104.8355091383812,483
BExyp7weXyq4GsSPdFGmM2cfZ4G7puHzce,8f2d03c817c3d36a864c99a27f6b6179eb1898a631bc007a7e0ffa39,104.8355091383812,483
B9VCb8ek73Qo5tAqKBVhuogpFkv7w5mEeA,b920c5607e44a0ebd7ca4c6143007e56ff483bbd987775385d3bddef,104.18435690770802,480
BCUdJcA68CfEr4pL2MTuiQTCyrxFKQndMv,25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,104.18435690770802,480
BE4oojgTjiS8ZPsh4rwkAm89qSVJcX4Yce,9ec32b96da619834b39dedbc481de3c8579a1d17155b5f56df306719,104.18435690770802,480
BHCHHuMsCgXJZ6dXMs9za6m4GHKHC9qWgk,25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,104.18435690770802,480
B8KHaxZq36CNxbi15Eeg3aDc7VzYEEJX8J,455d58fabc17c64aa96854d60272aac044b8547632a7ba0e7545c2a6,103.53320467703485,477
B9QYYQSV836pvLX9x9R2iYFnb3kxkh92iy,25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,103.53320467703485,477
BAEnumsEQP5GnpmLcXSc4ifUdXFBwnjv3T,25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,103.53320467703485,477
BKwAqFwVyEo2anBLxWG7vv4uaiZAKeKXf1,67abca9a82a734bb2f84b373d7b330df445a189c6b975b80a1b8c4a3,103.53320467703485,477
BMCAQs2Nv3vKeXyNJAK2HotvEZmJHcHtQo,25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,103.53320467703485,477
BAUj3hEnC7txhkSa51ofs3Wr9bCB3AdANu,a269451155ce19a7b99cd7934eebf457fbac4731d1a3c41d620d98be,102.88205244636167,474
BKzC7Hc9fAmQn4ZE2nX3dGbvafH52fzTUD,78d902f69f76b40948c2a6998de48c316dfde58df7d19fd63aaed261,102.88205244636167,474
BNU2eHT4jayCmFr7nxXF8SmKbKGEBLNiH1,33e46c081295cbdabee9a614b504617689a61194f2febc7e83033920,102.88205244636167,474
B9DcaTwzzKCHovEMsPKibSqq6APcWJzaHu,25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,102.23090021568851,471
BDAzxHYgFyFDT66PJYR1wNe9VQXdkj96hg,8f2d03c817c3d36a864c99a27f6b6179eb1898a631bc007a7e0ffa39,102.23090021568851,471
BEGNTtQucSZzuae9Q6a5iBvJUfeZK39RJZ,455d58fabc17c64aa96854d60272aac044b8547632a7ba0e7545c2a6,102.23090021568851,471
BNjxA9m8agSq7n8vHMvz8oHbNYRXULEyqG,25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,102.23090021568851,471
