reward_address,reward,total_weights
25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,3750.1291202606244,11799
455d58fabc17c64aa96854d60272aac044b8547632a7ba0e7545c2a6,1108.9245275522771,3489
c5956cf2ada13588834ad6e662c6503e982a02515022f038aacf5024,1102.2500033107758,3468
21469f889f1725a1682b80fe6f76ed59caf5d3f8c1111edc7680caf2,826.687502483082,2601
8f2d03c817c3d36a864c99a27f6b6179eb1898a631bc007a7e0ffa39,681.7549760961979,2145
65d569cce3ff9964ab5f4be91ffb2a11f7d7c9c16793a204aed7fda2,626.4517752380448,1971
1cdb71bd71efa771b6a6c82d6206a35ca12c3b128fe3ae9cb0183aaf,557.7995258968892,1755
c50fb7c1b763c2bff1daf1d678941ba8e61066a1feba27660a120033,520.6128908370965,1638
64e37562f190ae58127b0b81492ee62cfab836a67717a6a199af71ca,418.5880202884348,1317
e91b864b98fcaba034a8e9f63a21b23b96ec74fa38ce2154c1e0ac25,416.6810133622916,1311
b04e04bc40a91b4d891e8f05564b0d839dc8b4e45ee32852d36125f7,407.14597873157555,1281
36c59c7780546179d7f80729e1ccc3932260b849bc519b2120074169,405.2389718054323,1275
33e46c081295cbdabee9a614b504617689a61194f2febc7e83033920,374.7268609871409,1179
9ec32b96da619834b39dedbc481de3c8579a1d17155b5f56df306719,356.61029518878047,1122
9d9fc3f689fbf3bb0e5b2c9dd8e1bbd004c6bc7641ebbd3a548a33be,279.3765146799804,879
b920c5607e44a0ebd7ca4c6143007e56ff483bbd987775385d3bddef,266.98096966004954,840
3a3ce4220e7fb1748426b8b3b292e0e9b69193484e1c6d5c79b39942,231.06567255101905,727
2fd86133997a6768ce3afe8f409559d505e4bfea5d5d7657d9e7f3dd,218.03445855570712,686
67abca9a82a734bb2f84b373d7b330df445a189c6b975b80a1b8c4a3,173.21979579134165,545
58930d0fb870ba18b88c16d91d0f6fb851efdb1c9190e34fba985743,143.0255194607408,450
8172883a37a5729438937bba68a229ea003b410b2cd7d1d069ff0ac7,143.0255194607408,450
91490910914bbfc3a4de146a12cb82d8725bc8bdaa8c8860bf3deffc,143.0255194607408,450
1e270dd6ecfbea07c760ae4b9b6b70f6cf75ae8ad4336a8e6d3a21d0,142.0720159976692,447
449e3714c5819c449db716267988b1fb747d2e37d240ef7ce8b0bd24,142.0720159976692,447
5615f818693f67c5f24c6cbb7f03600fc5c82f59607ecc678839c275,142.0720159976692,447
72963d1c5d92a60bab64d2885e4300d8388d1f2bfd4eb8678461f3ca,142.0720159976692,447
db39d6c67694777c2e3b3571c0dbf5d33cb198681cdd171160ed2e66,142.0720159976692,447
