reward_address,reward,total_weights,total_tokens
c50fb7c1b763c2bff1daf1d678941ba8e61066a1feba27660a120033,12054.305564367744,34230,237
37d5b264986b09394746485e53fdb87bafebd316fc34069e0e96b92c,776.5043461709282,2205,15
8a92cbbb482843587e1ef46b4836ed2a916e25fc97889f6dc499a782,645.5022523951526,1833,15
454ad3a4b91e8a983838d8909b5c875e320eb3600698b97f919e8f7a,461.67673370978997,1311,9
65d569cce3ff9964ab5f4be91ffb2a11f7d7c9c16793a204aed7fda2,347.57813590508215,987,6
a1d64aa969a5fcb17141d692f3bd3d98613939f641d527eda110d774,290.52883700272827,825,6
Bis1Lgev7fKKSMK8GtvmxQ6axoAqU9AC1bciE,166.92202271429477,474,3
8a78988f11ba7ab48fe68d9892d7b94d15f446838318be855a8e953b,166.92202271429477,474,3
3411bf287e7e30326c82b6f152c2712857598d14454daad42d93fd6a,165.86555421610305,471,3
0a2df6c7ee23224296e5bc0fad73d3b4e6aca048672e7891200c25ba,157.41380623056912,447,3
40d4401ff00a6a311e9672c11b806613da4d4fe36627b9d5770a5d1b,156.35733773237737,444,3
3a3ce4220e7fb1748426b8b3b292e0e9b69193484e1c6d5c79b39942,154.2444007359939,438,3
Bis1ctnKxRYxyiPm6DPECpe9X4hWVkPNSsagj,152.13146373961044,432,3
7b024421dddd7386b330eef8ba29aad7c760218f02eba7c14f0e2974,152.13146373961044,432,3
b8e698507cd7b1aeb5b6b17d5b505278717b757d68f17b53810aafc2,151.0749952414187,429,3
da505dbbc7dfe2c1097c6fea30d703fef6103fc26741f91aefd32ed4,147.90558974684348,420,3
139c039e283b36f1871aa7509e31cf318a2b59ec51d2293a5a04a85f,140.5103102595013,399,3
69e6b8a423d88c709f98a9ac9c6108d81c662b777c10914fa75ea949,107.75978681555739,306,3
1cdb71bd71efa771b6a6c82d6206a35ca12c3b128fe3ae9cb0183aaf,67.6139838842713,192,0
c751c0650c44086d782a16677eb1476e9d5c43c2db19d80b1a942e91,52.47126874352304,149,1
6046c5e3b85ccd994f368ab6d48da404b66414d44b0aaf23e07a518b,51.76695641139521,147,0
b7c4ddca8df8e86febf58e84388a7a1de08afd69bdbdd9456fab9b4f,33.80699194213565,96,0
76a5ac702856a627f99a2e192c121e83fcad7f05beecad685ff88c67,26.411712454793477,75,0
2d2318305562e2339554aaaf199150e34f79de5f2ac57b53db55d00a,23.59446312628217,67,0
