reward_address,reward,total_weights,total_tokens
25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,2090.0353456062626,8721,60
b7c4ddca8df8e86febf58e84388a7a1de08afd69bdbdd9456fab9b4f,1628.458912211278,6795,45
455d58fabc17c64aa96854d60272aac044b8547632a7ba0e7545c2a6,831.1251666738355,3468,24
65d569cce3ff9964ab5f4be91ffb2a11f7d7c9c16793a204aed7fda2,814.5889393092176,3399,24
c50fb7c1b763c2bff1daf1d678941ba8e61066a1feba27660a120033,740.535399372016,3090,24
21469f889f1725a1682b80fe6f76ed59caf5d3f8c1111edc7680caf2,710.3388102714096,2964,21
6046c5e3b85ccd994f368ab6d48da404b66414d44b0aaf23e07a518b,697.1577594735257,2909,20
454ad3a4b91e8a983838d8909b5c875e320eb3600698b97f919e8f7a,537.067906146501,2241,15
8f2d03c817c3d36a864c99a27f6b6179eb1898a631bc007a7e0ffa39,533.4730741107145,2226,15
1cdb71bd71efa771b6a6c82d6206a35ca12c3b128fe3ae9cb0183aaf,420.59534818701877,1755,12
64e37562f190ae58127b0b81492ee62cfab836a67717a6a199af71ca,417.7194825583896,1743,12
b04e04bc40a91b4d891e8f05564b0d839dc8b4e45ee32852d36125f7,326.41074884941287,1362,9
36c59c7780546179d7f80729e1ccc3932260b849bc519b2120074169,314.1883199277388,1311,9
37d5b264986b09394746485e53fdb87bafebd316fc34069e0e96b92c,275.1244784721924,1148,8
40e3c0978d05b13caa55e714d80951a8d88ea8a0cd45ce165c589ba1,220.7226869972902,921,6
29d39df70bb8d635120c4e82e3907c79a1aa4420e271ad32b5258eb7,218.5657877758183,912,6
52045cea2060496392fb94d21a11c8841b5bc8f0f2e2477053d880b4,188.36919867521183,786,6
aea6d9acd93150872e050ef2336f143591d9b1ca9d4c475471f7fb8d,183.33643382511076,765,5
b7b535dc35d62b5adc0b7e1f302b0f737018f3a1aa8ed3bedf2bb248,145.231214245774,606,4
ae07719e9812123112a35cb31b687492fce1d6da040fa8eda0904b65,142.59500408619726,595,4
3a3ce4220e7fb1748426b8b3b292e0e9b69193484e1c6d5c79b39942,127.25705406684159,531,3
437d06abe09945a57ae8aa70c3eba791f8414071a2dc7228064aac33,116.47255795948213,486,3
f82ed723a9679a66095edb10478d3ebb900436f59792b56b07cdad7b,113.59669233085295,474,3
1595d99a7886a83b2ec60dd69798e510cb6760d2186a80b1eb7f7fc3,112.87772592369565,471,3
9f244427a636a8f09d318ba338fb3ca087433c6675c2bdd8009915a7,112.15875951653834,468,3
dea211d45553bf1f2105c3b6d65bc32f7fe5fce844057691c245843c,112.15875951653834,468,3
0b73d94ccfd933cddb770d2add14a41340779da21b60d7f7f66c8ba5,111.43979310938104,465,3
066366831a82e3d6e245aeb7a695826d0f0311ab57d0bef26eef2199,110.00186029506645,459,3
41805ee8d861d1a3829193f37cacdec8d11287e332af4fd08a6be1a7,110.00186029506645,459,3
47ecd07483b32b8f8076e318395b8dd1a8b078c41cc66bcecaec08e6,110.00186029506645,459,3
d6591aef0d618b7c3abb2770dee41d3f0e58aebdc55426bb264497fe,110.00186029506645,459,3
f3343c459930f6b3cc948d6336b832829ac6495db50ae0440953c2a2,110.00186029506645,459,3
f77c2084a7deafd8501c88a99e819d4eb4f9da165ac4e7b206ca3113,110.00186029506645,459,3
449e3714c5819c449db716267988b1fb747d2e37d240ef7ce8b0bd24,109.28289388790915,456,3
797efd8ee0bbdaea68bbc92dd38c6de70662fa72ae641420dd490ffc,109.28289388790915,456,3
80c6925f153fab19a8534f181b01c4a55f6dd99a65e07a2c1043609b,109.28289388790915,456,3
