reward_address,reward,total_weights
ce56a68cf333c330229bdb3b2ae722eb8f2b36acb0620d500a467d99,2824.0337115072934,8643
25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,2791.686223662885,8544
455d58fabc17c64aa96854d60272aac044b8547632a7ba0e7545c2a6,1130.2016207455429,3459
65d569cce3ff9964ab5f4be91ffb2a11f7d7c9c16793a204aed7fda2,975.3257698541329,2985
21469f889f1725a1682b80fe6f76ed59caf5d3f8c1111edc7680caf2,797.9047001620745,2442
c5956cf2ada13588834ad6e662c6503e982a02515022f038aacf5024,732.2294975688817,2241
8f2d03c817c3d36a864c99a27f6b6179eb1898a631bc007a7e0ffa39,665.5740680713128,2037
c50fb7c1b763c2bff1daf1d678941ba8e61066a1feba27660a120033,552.8479740680713,1692
1cdb71bd71efa771b6a6c82d6206a35ca12c3b128fe3ae9cb0183aaf,516.5795786061589,1581
64e37562f190ae58127b0b81492ee62cfab836a67717a6a199af71ca,498.28200972447326,1525
e91b864b98fcaba034a8e9f63a21b23b96ec74fa38ce2154c1e0ac25,422.47779578606156,1293
36c59c7780546179d7f80729e1ccc3932260b849bc519b2120074169,397.9721231766613,1218
33e46c081295cbdabee9a614b504617689a61194f2febc7e83033920,375.42690437601294,1149
b04e04bc40a91b4d891e8f05564b0d839dc8b4e45ee32852d36125f7,337.1980551053485,1032
cad9c3ef890cc24759e5955de7974c074033e3fcfb25c115edda4c37,321.18768233387357,983
454ad3a4b91e8a983838d8909b5c875e320eb3600698b97f919e8f7a,314.97957860615884,964
9d9fc3f689fbf3bb0e5b2c9dd8e1bbd004c6bc7641ebbd3a548a33be,273.4833063209076,837
3a3ce4220e7fb1748426b8b3b292e0e9b69193484e1c6d5c79b39942,243.74975688816855,746
2fd86133997a6768ce3afe8f409559d505e4bfea5d5d7657d9e7f3dd,219.24408427876824,671
9bbda4beed49bb5b045d53a7d9d87b387f2d02ffdd9e63c679200427,152.91539708265802,468
64f3f4ed81973a476e27d0b1136111e65a74755e11b426cb45eb648f,148.01426256077795,453
6b91dccc7b2f42bb01424675bb831deefc465cf7dc05d8f8471cc5bf,146.05380875202593,447
e31488ec1a2283014a3b6973501f7b1d51ed298bf08f994051ad1f22,143.11312803889788,438
0b4e60b83a3cbdf899d6110b45e07dfbaeffcba8d139d7d57d61fff6,141.15267423014586,432
5273518ec90b82a2bd6aa68f9ae75a85b59a9398ab8054237201667a,141.15267423014586,432
797efd8ee0bbdaea68bbc92dd38c6de70662fa72ae641420dd490ffc,141.15267423014586,432
f77c2084a7deafd8501c88a99e819d4eb4f9da165ac4e7b206ca3113,141.15267423014586,432
fa5fde3b5288471efabd12c9e32cf6d763cad638c11bb5d3d6bd36ce,141.15267423014586,432
40e3c0978d05b13caa55e714d80951a8d88ea8a0cd45ce165c589ba1,140.17244732576987,429
7b024421dddd7386b330eef8ba29aad7c760218f02eba7c14f0e2974,140.17244732576987,429
437d06abe09945a57ae8aa70c3eba791f8414071a2dc7228064aac33,139.19222042139384,426
46ea67e5727320d14e08900acfac659d1847e746bcf2a598c77a8c93,139.19222042139384,426
ca88fa4206698ccab9e365707b5dae06cf41f4c9293398295ff4ae4e,139.19222042139384,426
f3343c459930f6b3cc948d6336b832829ac6495db50ae0440953c2a2,139.19222042139384,426
47ecd07483b32b8f8076e318395b8dd1a8b078c41cc66bcecaec08e6,138.21199351701782,423
b7d255403385a4b5f8c8d2666503d8722054ddb95f752a522c3b0803,138.21199351701782,423
449e3714c5819c449db716267988b1fb747d2e37d240ef7ce8b0bd24,137.23176661264182,420
40d4401ff00a6a311e9672c11b806613da4d4fe36627b9d5770a5d1b,136.2515397082658,417
5615f818693f67c5f24c6cbb7f03600fc5c82f59607ecc678839c275,136.2515397082658,417
0a2df6c7ee23224296e5bc0fad73d3b4e6aca048672e7891200c25ba,135.2713128038898,414
91490910914bbfc3a4de146a12cb82d8725bc8bdaa8c8860bf3deffc,135.2713128038898,414
a6e8b8cc5fb4d6aed794b71288e50ea16f0580df7b71d91671309b4a,135.2713128038898,414
a8bad012160bed7b93d25364d26e641ff6ee9fa3e5b25d23834797c1,135.2713128038898,414
fe6c23eae26ef3113b452faa73ea31d86c1eb0a7254ea9cb57e2db10,135.2713128038898,414
beb6a6c706a87d84df3c03cc9a9d85b1df3bf027d1c21e18e2dce69d,134.29108589951377,411
fefb575972cd8fdb086e2300b51f727bb0cbfc33282f1542e19a8f1d,134.29108589951377,411
0abcb99486dc0a9cb616bbadab8b04e8d13f0146325bf80a8a859815,132.33063209076175,405
76a5ac702856a627f99a2e192c121e83fcad7f05beecad685ff88c67,132.33063209076175,405
78d902f69f76b40948c2a6998de48c316dfde58df7d19fd63aaed261,132.33063209076175,405
6044c6f883edc967bdaaf925cc6ec2d16ec3c65e76ad52f2e58b8f98,131.35040518638573,402
b7745756c4cb08d88fc046eea343a9976e284e0afb1aef79e86ccf93,131.35040518638573,402
db3526b10ae09bc64666c3b47cac3f377186d099349d256cecad6a4d,131.35040518638573,402
e77f8f6be029987bdcf7afd010e0209668ab5db824cd5205b999afe5,130.37017828200973,399
2614472ba8cc4448230318b2b849bcaa8c714e8fdbfffa33cec385e6,129.3899513776337,396
ff0fa1920a60f265367e04f8615e5402a4c75c48e92b44199b335b13,129.3899513776337,396
0da7c077a9b025fbc2890336f8af638958e7562327e2644fff95545d,128.4097244732577,393
