reward_address,reward,total_weights,total_tokens
c50fb7c1b763c2bff1daf1d678941ba8e61066a1feba27660a120033,6675.154742096506,28296,189
25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,1585.9861934943033,6723,44
454ad3a4b91e8a983838d8909b5c875e320eb3600698b97f919e8f7a,705.5904662712273,2991,18
6046c5e3b85ccd994f368ab6d48da404b66414d44b0aaf23e07a518b,636.9422463832544,2700,18
37d5b264986b09394746485e53fdb87bafebd316fc34069e0e96b92c,539.2777686044888,2286,15
65d569cce3ff9964ab5f4be91ffb2a11f7d7c9c16793a204aed7fda2,446.5672860753706,1893,12
159e0c8e827fd639e5cd3218e8d2e9cc4d886e5bd9f8a297d2cb07be,440.9055772186305,1869,12
8a92cbbb482843587e1ef46b4836ed2a916e25fc97889f6dc499a782,418.4946463273679,1774,11
b04e04bc40a91b4d891e8f05564b0d839dc8b4e45ee32852d36125f7,334.7485361547548,1419,9
3a3ce4220e7fb1748426b8b3b292e0e9b69193484e1c6d5c79b39942,334.5126316190573,1418,9
1cdb71bd71efa771b6a6c82d6206a35ca12c3b128fe3ae9cb0183aaf,330.5022545121998,1401,9
162662f1e1886146a46607c8fce964bff7397aba5ed56ca0a9b0c541,330.5022545121998,1401,9
64e37562f190ae58127b0b81492ee62cfab836a67717a6a199af71ca,322.7174048341822,1368,9
a1d64aa969a5fcb17141d692f3bd3d98613939f641d527eda110d774,224.34521344832405,951,6
96cacc3523c29b8dbd4d4e2fb016738270a0554420464a523a626ebb,217.9757909844915,924,6
47ecd07483b32b8f8076e318395b8dd1a8b078c41cc66bcecaec08e6,217.26807737739898,921,6
7b024421dddd7386b330eef8ba29aad7c760218f02eba7c14f0e2974,210.89865491356645,894,6
40e3c0978d05b13caa55e714d80951a8d88ea8a0cd45ce165c589ba1,120.31131320572582,510,3
3411bf287e7e30326c82b6f152c2712857598d14454daad42d93fd6a,114.64960434898579,486,3
e93a50b32976bd83a912bc428dceaab9eb2dc5fdf9959ef9a218b79e,113.23417713480077,480,3
4e5430231225caf89ac96eb6e79502f837c6c0e576a2972b533d25de,112.52646352770827,477,3
a15ca6cc014074776803e14292747cdecf496c08facc2cf60cbd277e,111.81874992061577,474,3
40d4401ff00a6a311e9672c11b806613da4d4fe36627b9d5770a5d1b,111.81874992061577,474,3
449e3714c5819c449db716267988b1fb747d2e37d240ef7ce8b0bd24,111.11103631352326,471,3
877413f0eb5b4d1a6a830d82bc5df97c3d132f056218ecc02678c0f2,110.40332270643076,468,3
5273518ec90b82a2bd6aa68f9ae75a85b59a9398ab8054237201667a,109.69560909933826,465,3
52045cea2060496392fb94d21a11c8841b5bc8f0f2e2477053d880b4,109.69560909933826,465,3
31a83e600597f604c68d97d155da012df526ca6f1839441231984af7,109.69560909933826,465,3
f132fa0e246014e4cd3e8828dc25e23b155098ec61a18e67f416f4f2,108.98789549224576,462,3
a114bdae50d9c9fc0b56b0ba2029e10dc60b1e00c6b4606ed757fe5b,108.28018188515324,459,3
e8fd05de0c3ef43d77e73ce937c406ee1cb6ca1d13405a0a61fab5c1,107.57246827806074,456,3
a6e8b8cc5fb4d6aed794b71288e50ea16f0580df7b71d91671309b4a,107.57246827806074,456,3
976a91094fb43b5e173935ee27f052c9eb4cd42a43b1bd0613175c88,107.57246827806074,456,3
df10a9fb3ea1e25f89c433c63ca992bee48ff49547f15eded1473a0e,106.86475467096824,453,3
ba7402e5fa5b5aac0bd53922637f96df2eb0e3209f59d7e1f0fd470a,106.86475467096824,453,3
a8bad012160bed7b93d25364d26e641ff6ee9fa3e5b25d23834797c1,106.86475467096824,453,3
e009e8f72ddf5bd9ac7869caae7867311d0a9d825d29a6afd41a4f52,106.15704106387572,450,3
d72819228c96f4fafa79439ecae62f82e90fa56a2cd47e141ccf832f,106.15704106387572,450,3
8d5243d701bd906ebef88a1c52a15a05a2c62f3ccdb923faafcc6c18,106.15704106387572,450,3
76a5ac702856a627f99a2e192c121e83fcad7f05beecad685ff88c67,106.15704106387572,450,3
650c004ca08a178afcc78501ac55143391c8981480a675ed20cdcc75,106.15704106387572,450,3
33bc1e52df552485b17d3f72de2284d50ca5e67da6521069a98a5c36,106.15704106387572,450,3
8a78988f11ba7ab48fe68d9892d7b94d15f446838318be855a8e953b,105.44932745678322,447,3
f4e1fbd2169b13b3eebc5b35b7f9ef24b5f6c2f266d2c13ef83cd082,104.74161384969072,444,3
d5547b3af96c83e0b06826307469e4f303b852b98e86e426efb6dfdd,104.74161384969072,444,3
616cf46dec5e292034a3b9e88315a2161ec3f927f279e922e55a770f,104.74161384969072,444,3
0f0c8d7ef92ec70f0dbc776f7050cbf202bb1e72843de265bc36cdc2,104.74161384969072,444,3
030086f875a2cf596874a022b569050f4a1d076bbbe87420bc4765ee,104.74161384969072,444,3
da505dbbc7dfe2c1097c6fea30d703fef6103fc26741f91aefd32ed4,104.03390024259821,441,3
Bis1Lgev7fKKSMK8GtvmxQ6axoAqU9AC1bciE,104.03390024259821,441,3
dea211d45553bf1f2105c3b6d65bc32f7fe5fce844057691c245843c,103.3261866355057,438,3
a34311a3c1eb263325d2fcdaf91a87697fbe64593f06e1b3e5197551,103.3261866355057,438,3
e96ad984641d17464fecb7d1e0ecb342ffec32cb4628858139d6f9b0,102.6184730284132,435,3
de859739f5a00e6a5018d6a14481471b5b6380b9ccdc407a56f3a03b,101.9107594213207,432,3
41b3b1c6413f304fdd07adb63a19d5e0d3c44c9b6209a2f21a72f5d6,101.20304581422819,429,3
80c6925f153fab19a8534f181b01c4a55f6dd99a65e07a2c1043609b,98.37219138585817,417,3
64f3f4ed81973a476e27d0b1136111e65a74755e11b426cb45eb648f,94.12590974330314,399,3
b8e698507cd7b1aeb5b6b17d5b505278717b757d68f17b53810aafc2,91.29505531493312,387,3
82669d710495ce60787bf5ecd42f3fd1a9b24de69cfa38ca00676dce,74.5458332804105,316,2
c751c0650c44086d782a16677eb1476e9d5c43c2db19d80b1a942e91,37.27291664020525,158,1
77b14edabce33458b6a458297af141382701edf06e3ea494a12641bf,36.093393961717744,153,1
af06338fdbfc53574b7c81c96f01e5a29396edc75b08845cc4e38ca1,21.703217284170147,92,0
2d2318305562e2339554aaaf199150e34f79de5f2ac57b53db55d00a,21.231408212775147,90,1
0b73d94ccfd933cddb770d2add14a41340779da21b60d7f7f66c8ba5,17.692840177312622,75,0
b7c4ddca8df8e86febf58e84388a7a1de08afd69bdbdd9456fab9b4f,13.446558534757592,57,0
139c039e283b36f1871aa7509e31cf318a2b59ec51d2293a5a04a85f,12.738844927665088,54,0
