reward_address,reward,total_weights,total_tokens
c50fb7c1b763c2bff1daf1d678941ba8e61066a1feba27660a120033,5522.08140965222,18894,111
25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,1618.2790708819912,5537,38
6046c5e3b85ccd994f368ab6d48da404b66414d44b0aaf23e07a518b,765.4457082607793,2619,18
454ad3a4b91e8a983838d8909b5c875e320eb3600698b97f919e8f7a,748.7865233158138,2562,18
37d5b264986b09394746485e53fdb87bafebd316fc34069e0e96b92c,633.0490279086857,2166,15
8a92cbbb482843587e1ef46b4836ed2a916e25fc97889f6dc499a782,557.6442960525264,1908,12
159e0c8e827fd639e5cd3218e8d2e9cc4d886e5bd9f8a297d2cb07be,533.9707174465229,1827,12
64e37562f190ae58127b0b81492ee62cfab836a67717a6a199af71ca,488.37715864977554,1671,12
3a3ce4220e7fb1748426b8b3b292e0e9b69193484e1c6d5c79b39942,426.1244149080627,1458,10
162662f1e1886146a46607c8fce964bff7397aba5ed56ca0a9b0c541,405.95803313257824,1389,9
65d569cce3ff9964ab5f4be91ffb2a11f7d7c9c16793a204aed7fda2,404.20443471731875,1383,9
1cdb71bd71efa771b6a6c82d6206a35ca12c3b128fe3ae9cb0183aaf,270.9309551575954,927,6
96cacc3523c29b8dbd4d4e2fb016738270a0554420464a523a626ebb,267.42375832707637,915,6
a1d64aa969a5fcb17141d692f3bd3d98613939f641d527eda110d774,258.6557662507788,885,6
47ecd07483b32b8f8076e318395b8dd1a8b078c41cc66bcecaec08e6,258.6557662507788,885,6
b04e04bc40a91b4d891e8f05564b0d839dc8b4e45ee32852d36125f7,164.83825103439463,564,3
7b024421dddd7386b330eef8ba29aad7c760218f02eba7c14f0e2974,160.45425499624582,549,3
Bis1Lgev7fKKSMK8GtvmxQ6axoAqU9AC1bciE,143.79507005128042,492,3
3d558a4a808c594bc27e15762085b911fe489bbdcaf443fa37711585,143.79507005128042,492,3
3411bf287e7e30326c82b6f152c2712857598d14454daad42d93fd6a,142.91827084365065,489,3
8d5243d701bd906ebef88a1c52a15a05a2c62f3ccdb923faafcc6c18,137.6574755978721,471,3
41b3b1c6413f304fdd07adb63a19d5e0d3c44c9b6209a2f21a72f5d6,137.6574755978721,471,3
616cf46dec5e292034a3b9e88315a2161ec3f927f279e922e55a770f,136.78067639024235,468,3
31a83e600597f604c68d97d155da012df526ca6f1839441231984af7,136.78067639024235,468,3
dea211d45553bf1f2105c3b6d65bc32f7fe5fce844057691c245843c,135.90387718261258,465,3
ba7402e5fa5b5aac0bd53922637f96df2eb0e3209f59d7e1f0fd470a,135.90387718261258,465,3
650c004ca08a178afcc78501ac55143391c8981480a675ed20cdcc75,135.90387718261258,465,3
f4e1fbd2169b13b3eebc5b35b7f9ef24b5f6c2f266d2c13ef83cd082,135.02707797498283,462,3
a15ca6cc014074776803e14292747cdecf496c08facc2cf60cbd277e,135.02707797498283,462,3
8a78988f11ba7ab48fe68d9892d7b94d15f446838318be855a8e953b,134.15027876735306,459,3
40d4401ff00a6a311e9672c11b806613da4d4fe36627b9d5770a5d1b,134.15027876735306,459,3
0f0c8d7ef92ec70f0dbc776f7050cbf202bb1e72843de265bc36cdc2,134.15027876735306,459,3
d5547b3af96c83e0b06826307469e4f303b852b98e86e426efb6dfdd,133.2734795597233,456,3
44b2deef011d6ff6325e20a8f49384080432069545b9f85c790011c0,133.2734795597233,456,3
a34311a3c1eb263325d2fcdaf91a87697fbe64593f06e1b3e5197551,132.39668035209354,453,3
877413f0eb5b4d1a6a830d82bc5df97c3d132f056218ecc02678c0f2,132.39668035209354,453,3
