reward_address,reward,total_weights,total_tokens
c50fb7c1b763c2bff1daf1d678941ba8e61066a1feba27660a120033,12311.354446308726,26406,246
37d5b264986b09394746485e53fdb87bafebd316fc34069e0e96b92c,752.5004194630873,1614,15
8a92cbbb482843587e1ef46b4836ed2a916e25fc97889f6dc499a782,679.7680369127517,1458,15
65d569cce3ff9964ab5f4be91ffb2a11f7d7c9c16793a204aed7fda2,411.2177013422819,882,9
a1d64aa969a5fcb17141d692f3bd3d98613939f641d527eda110d774,306.31522651006713,657,6
3411bf287e7e30326c82b6f152c2712857598d14454daad42d93fd6a,165.04656040268458,354,3
Bis1ctnKxRYxyiPm6DPECpe9X4hWVkPNSsagj,156.65436241610738,336,3
Bis1TuBsovjuRTEP7C9wuHgp6A4ic8D7a75fD,153.85696308724832,330,3
Bis1Lgev7fKKSMK8GtvmxQ6axoAqU9AC1bciE,151.05956375838926,324,3
40d4401ff00a6a311e9672c11b806613da4d4fe36627b9d5770a5d1b,138.4712667785235,297,3
8a78988f11ba7ab48fe68d9892d7b94d15f446838318be855a8e953b,135.67386744966444,291,3
Bis1PGTBDNezvbYfPWBJ3hsUHfqgrMjbhdqFb,89.98301174496645,193,2
c751c0650c44086d782a16677eb1476e9d5c43c2db19d80b1a942e91,41.96098993288591,90,1
7b024421dddd7386b330eef8ba29aad7c760218f02eba7c14f0e2974,27.973993288590606,60,0
1cdb71bd71efa771b6a6c82d6206a35ca12c3b128fe3ae9cb0183aaf,20.980494966442954,45,0
454ad3a4b91e8a983838d8909b5c875e320eb3600698b97f919e8f7a,18.183095637583893,39,0
