reward_address,reward,total_weights
25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,3515.2371366950806,11274
c5956cf2ada13588834ad6e662c6503e982a02515022f038aacf5024,1109.3856423949883,3558
455d58fabc17c64aa96854d60272aac044b8547632a7ba0e7545c2a6,1076.646605730718,3453
21469f889f1725a1682b80fe6f76ed59caf5d3f8c1111edc7680caf2,825.9591249871623,2649
65d569cce3ff9964ab5f4be91ffb2a11f7d7c9c16793a204aed7fda2,680.9719626168225,2184
8f2d03c817c3d36a864c99a27f6b6179eb1898a631bc007a7e0ffa39,670.682551093766,2151
1cdb71bd71efa771b6a6c82d6206a35ca12c3b128fe3ae9cb0183aaf,517.2767792954709,1659
c50fb7c1b763c2bff1daf1d678941ba8e61066a1feba27660a120033,501.374961487111,1608
3a3ce4220e7fb1748426b8b3b292e0e9b69193484e1c6d5c79b39942,419.683270001027,1346
9ec32b96da619834b39dedbc481de3c8579a1d17155b5f56df306719,417.1888672075588,1338
64e37562f190ae58127b0b81492ee62cfab836a67717a6a199af71ca,413.4472630173565,1326
e91b864b98fcaba034a8e9f63a21b23b96ec74fa38ce2154c1e0ac25,413.4472630173565,1326
36c59c7780546179d7f80729e1ccc3932260b849bc519b2120074169,412.5118619698059,1323
b04e04bc40a91b4d891e8f05564b0d839dc8b4e45ee32852d36125f7,410.64105987470475,1317
33e46c081295cbdabee9a614b504617689a61194f2febc7e83033920,377.90202321043444,1212
9d9fc3f689fbf3bb0e5b2c9dd8e1bbd004c6bc7641ebbd3a548a33be,275.94330902742115,885
b920c5607e44a0ebd7ca4c6143007e56ff483bbd987775385d3bddef,275.0079079798706,882
2fd86133997a6768ce3afe8f409559d505e4bfea5d5d7657d9e7f3dd,232.60306049091096,746
cad9c3ef890cc24759e5955de7974c074033e3fcfb25c115edda4c37,205.47643011194413,659
67abca9a82a734bb2f84b373d7b330df445a189c6b975b80a1b8c4a3,176.47899763787615,566
40e3c0978d05b13caa55e714d80951a8d88ea8a0cd45ce165c589ba1,141.2455581801376,453
8172883a37a5729438937bba68a229ea003b410b2cd7d1d069ff0ac7,141.2455581801376,453
0733cc064f971f6b8136af36a94e2426f2d4ebcc4f57232d0ddf63c3,140.31015713258705,450
a6e8b8cc5fb4d6aed794b71288e50ea16f0580df7b71d91671309b4a,140.31015713258705,450
ca88fa4206698ccab9e365707b5dae06cf41f4c9293398295ff4ae4e,140.31015713258705,450
eb1eb8cf2bcb41bd682022ed58795d05110ae9efddbca867bc090ee2,140.31015713258705,450
fa5fde3b5288471efabd12c9e32cf6d763cad638c11bb5d3d6bd36ce,140.31015713258705,450
030086f875a2cf596874a022b569050f4a1d076bbbe87420bc4765ee,139.37475608503647,447
40d4401ff00a6a311e9672c11b806613da4d4fe36627b9d5770a5d1b,139.37475608503647,447
58930d0fb870ba18b88c16d91d0f6fb851efdb1c9190e34fba985743,139.37475608503647,447
76a5ac702856a627f99a2e192c121e83fcad7f05beecad685ff88c67,139.37475608503647,447
7c1d75b291bf38b02a6143ff13c3928e99a89418875028aab75672ca,139.37475608503647,447
91490910914bbfc3a4de146a12cb82d8725bc8bdaa8c8860bf3deffc,139.37475608503647,447
9e71f7bd9baf0061d8021e480757d3abf3ceb29b0cdda406711693d9,139.37475608503647,447
a8bad012160bed7b93d25364d26e641ff6ee9fa3e5b25d23834797c1,139.37475608503647,447
b7b535dc35d62b5adc0b7e1f302b0f737018f3a1aa8ed3bedf2bb248,139.37475608503647,447
139c039e283b36f1871aa7509e31cf318a2b59ec51d2293a5a04a85f,138.43935503748588,444
1e270dd6ecfbea07c760ae4b9b6b70f6cf75ae8ad4336a8e6d3a21d0,138.43935503748588,444
437d06abe09945a57ae8aa70c3eba791f8414071a2dc7228064aac33,138.43935503748588,444
76f1d3a477df4ca057962d585493fcadf147349dd3ef9a089b1620b1,138.43935503748588,444
7ed6930d8f34399cda932f2c0fe0b7ed6cbac1e4df34dfdcf4095fb9,138.43935503748588,444
87bcab6317220dd64f135d8e4ac2c663532b52e377d57ab846c5dbe1,138.43935503748588,444
dcdfb8405f3e403cb4e46eb86c95c3364ffa827811b4ef45d6b5ab39,138.43935503748588,444
e31488ec1a2283014a3b6973501f7b1d51ed298bf08f994051ad1f22,138.43935503748588,444
f3343c459930f6b3cc948d6336b832829ac6495db50ae0440953c2a2,138.43935503748588,444
