reward_address,reward,total_weights
25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,2183.1639459776866,8286
b7c4ddca8df8e86febf58e84388a7a1de08afd69bdbdd9456fab9b4f,1640.4029359953024,6226
455d58fabc17c64aa96854d60272aac044b8547632a7ba0e7545c2a6,894.7652378156195,3396
65d569cce3ff9964ab5f4be91ffb2a11f7d7c9c16793a204aed7fda2,842.5969465648855,3198
c50fb7c1b763c2bff1daf1d678941ba8e61066a1feba27660a120033,785.1591309453905,2980
21469f889f1725a1682b80fe6f76ed59caf5d3f8c1111edc7680caf2,598.3544920728127,2271
454ad3a4b91e8a983838d8909b5c875e320eb3600698b97f919e8f7a,553.300058719906,2100
8f2d03c817c3d36a864c99a27f6b6179eb1898a631bc007a7e0ffa39,537.491485613623,2040
64e37562f190ae58127b0b81492ee62cfab836a67717a6a199af71ca,458.44862008220787,1740
1cdb71bd71efa771b6a6c82d6206a35ca12c3b128fe3ae9cb0183aaf,435.5261890780975,1653
36c59c7780546179d7f80729e1ccc3932260b849bc519b2120074169,335.1417498532002,1272
b04e04bc40a91b4d891e8f05564b0d839dc8b4e45ee32852d36125f7,333.56089254257193,1266
40e3c0978d05b13caa55e714d80951a8d88ea8a0cd45ce165c589ba1,241.87116852613036,918
2fd86133997a6768ce3afe8f409559d505e4bfea5d5d7657d9e7f3dd,226.06259541984733,858
aea6d9acd93150872e050ef2336f143591d9b1ca9d4c475471f7fb8d,203.403640634175,772
52045cea2060496392fb94d21a11c8841b5bc8f0f2e2477053d880b4,199.97844979448033,759
37d5b264986b09394746485e53fdb87bafebd316fc34069e0e96b92c,177.319495008808,673
b7b535dc35d62b5adc0b7e1f302b0f737018f3a1aa8ed3bedf2bb248,160.7204932472108,610
29d39df70bb8d635120c4e82e3907c79a1aa4420e271ad32b5258eb7,132.79201409277746,504
162662f1e1886146a46607c8fce964bff7397aba5ed56ca0a9b0c541,124.09729888432179,471
437d06abe09945a57ae8aa70c3eba791f8414071a2dc7228064aac33,124.09729888432179,471
797efd8ee0bbdaea68bbc92dd38c6de70662fa72ae641420dd490ffc,123.30687022900763,468
2f09f8a613c12b37005b73bed6ca59c03bba3c24cbb749af0fffa40e,121.72601291837933,462
498c7180b92a79f45875d8105bff02757cd763a5bad40b1774f6cb3b,121.72601291837933,462
64f3f4ed81973a476e27d0b1136111e65a74755e11b426cb45eb648f,121.72601291837933,462
0b73d94ccfd933cddb770d2add14a41340779da21b60d7f7f66c8ba5,120.93558426306518,459
46ea67e5727320d14e08900acfac659d1847e746bcf2a598c77a8c93,120.93558426306518,459
dea211d45553bf1f2105c3b6d65bc32f7fe5fce844057691c245843c,120.93558426306518,459
f82ed723a9679a66095edb10478d3ebb900436f59792b56b07cdad7b,120.93558426306518,459
2e8fbe3119115f19a8a09bc73809b928b589c024d4054b255d8a51ec,120.14515560775102,456
76a5ac702856a627f99a2e192c121e83fcad7f05beecad685ff88c67,120.14515560775102,456
f4e1fbd2169b13b3eebc5b35b7f9ef24b5f6c2f266d2c13ef83cd082,120.14515560775102,456
ba50c90230ddc99cfba6ccea881f5e91b3145aedbfd51c1fff84adeb,119.35472695243688,453
c8c986bf1ba47147462d408991028e2c6f094185c3ae791a15a87aa0,119.35472695243688,453
41b3b1c6413f304fdd07adb63a19d5e0d3c44c9b6209a2f21a72f5d6,118.56429829712272,450
47ecd07483b32b8f8076e318395b8dd1a8b078c41cc66bcecaec08e6,118.56429829712272,450
449e3714c5819c449db716267988b1fb747d2e37d240ef7ce8b0bd24,117.77386964180857,447
cdba4e63f3925fec712987e3cb34cbce51a5d127a207537294bd78da,117.77386964180857,447
f77c2084a7deafd8501c88a99e819d4eb4f9da165ac4e7b206ca3113,117.77386964180857,447
3099867397886718a5d9e5d9122103ef9a6df2a5f569256d188c636e,116.98344098649441,444
31322330974ec6974f68f21bb2d3ef3626f84e1b559a22dbb916c670,116.98344098649441,444
dcdfb8405f3e403cb4e46eb86c95c3364ffa827811b4ef45d6b5ab39,116.98344098649441,444
e93a50b32976bd83a912bc428dceaab9eb2dc5fdf9959ef9a218b79e,116.98344098649441,444
0abcb99486dc0a9cb616bbadab8b04e8d13f0146325bf80a8a859815,116.19301233118027,441
1595d99a7886a83b2ec60dd69798e510cb6760d2186a80b1eb7f7fc3,116.19301233118027,441
41805ee8d861d1a3829193f37cacdec8d11287e332af4fd08a6be1a7,116.19301233118027,441
d42edda007353f187ec4f2559411c84fc1e67610568b28b6072dae68,116.19301233118027,441
d6591aef0d618b7c3abb2770dee41d3f0e58aebdc55426bb264497fe,116.19301233118027,441
0b4e60b83a3cbdf899d6110b45e07dfbaeffcba8d139d7d57d61fff6,115.40258367586613,438
31a83e600597f604c68d97d155da012df526ca6f1839441231984af7,115.40258367586613,438
80c6925f153fab19a8534f181b01c4a55f6dd99a65e07a2c1043609b,115.40258367586613,438
8a92cbbb482843587e1ef46b4836ed2a916e25fc97889f6dc499a782,115.40258367586613,438
db3526b10ae09bc64666c3b47cac3f377186d099349d256cecad6a4d,115.40258367586613,438
976a91094fb43b5e173935ee27f052c9eb4cd42a43b1bd0613175c88,114.61215502055197,435
a23ad5101b576c66fded19447c6e36d785557bfad07bbd2312addc10,114.61215502055197,435
dabdd558c0a606eb12c64bdac003a3b8556d940e3fa156ec9414a1c8,114.61215502055197,435
e07a67b1226bb0d485f18054b826daeaffaddd4f221c5e10ccb8ba48,114.61215502055197,435
e557cbde04f5d4cee458518a2928ac8b59f1640a8d3999105c0fd7ad,114.61215502055197,435
139c039e283b36f1871aa7509e31cf318a2b59ec51d2293a5a04a85f,113.82172636523782,432
af16273a5ecd829bdafd8fb77ab48ec2dec5cb5fdd942a23a8e0c621,113.82172636523782,432
da505dbbc7dfe2c1097c6fea30d703fef6103fc26741f91aefd32ed4,113.82172636523782,432
066366831a82e3d6e245aeb7a695826d0f0311ab57d0bef26eef2199,113.03129770992366,429
b2b71b4d38a88216162b02372cc2d8bc4dd2cd365d94bada81701f1b,113.03129770992366,429
ba7402e5fa5b5aac0bd53922637f96df2eb0e3209f59d7e1f0fd470a,113.03129770992366,429
a6e8b8cc5fb4d6aed794b71288e50ea16f0580df7b71d91671309b4a,112.24086905460952,426
b7745756c4cb08d88fc046eea343a9976e284e0afb1aef79e86ccf93,112.24086905460952,426
5273518ec90b82a2bd6aa68f9ae75a85b59a9398ab8054237201667a,111.45044039929536,423
5e21f24cdeb4c808a82bbb72c1e736859fa7d6b6ae79016a5aaad6fd,111.45044039929536,423
de859739f5a00e6a5018d6a14481471b5b6380b9ccdc407a56f3a03b,111.45044039929536,423
0899112e0285439edadc064c72a6fd82c41602b31d4c2e4aaa992251,110.66001174398122,420
40d4401ff00a6a311e9672c11b806613da4d4fe36627b9d5770a5d1b,109.86958308866706,417
9ca8b0a3a809ad8feea2cbf6f778f2e813f357756c1fd0efb629d520,109.86958308866706,417
