reward_address,reward,total_weights
25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,3335.6091071915735,12147
b7c4ddca8df8e86febf58e84388a7a1de08afd69bdbdd9456fab9b4f,1593.2496945686598,5802
65d569cce3ff9964ab5f4be91ffb2a11f7d7c9c16793a204aed7fda2,943.2631335476295,3435
455d58fabc17c64aa96854d60272aac044b8547632a7ba0e7545c2a6,897.1297401164791,3267
c50fb7c1b763c2bff1daf1d678941ba8e61066a1feba27660a120033,762.8486128079519,2778
21469f889f1725a1682b80fe6f76ed59caf5d3f8c1111edc7680caf2,604.6769781868646,2202
8f2d03c817c3d36a864c99a27f6b6179eb1898a631bc007a7e0ffa39,552.7769105768205,2013
1cdb71bd71efa771b6a6c82d6206a35ca12c3b128fe3ae9cb0183aaf,482.75300983310996,1758
64e37562f190ae58127b0b81492ee62cfab836a67717a6a199af71ca,447.3291541627623,1629
454ad3a4b91e8a983838d8909b5c875e320eb3600698b97f919e8f7a,432.5005634170354,1575
b04e04bc40a91b4d891e8f05564b0d839dc8b4e45ee32852d36125f7,343.5290189426738,1251
36c59c7780546179d7f80729e1ccc3932260b849bc519b2120074169,320.4623222270986,1167
37d5b264986b09394746485e53fdb87bafebd316fc34069e0e96b92c,305.0845244167151,1111
2fd86133997a6768ce3afe8f409559d505e4bfea5d5d7657d9e7f3dd,240.55269431957015,876
9d9fc3f689fbf3bb0e5b2c9dd8e1bbd004c6bc7641ebbd3a548a33be,229.01934596178253,834
40e3c0978d05b13caa55e714d80951a8d88ea8a0cd45ce165c589ba1,210.620909295788,767
29d39df70bb8d635120c4e82e3907c79a1aa4420e271ad32b5258eb7,203.48121745525282,741
aea6d9acd93150872e050ef2336f143591d9b1ca9d4c475471f7fb8d,160.36846287971343,584
b7b535dc35d62b5adc0b7e1f302b0f737018f3a1aa8ed3bedf2bb248,158.4462381534155,577
1595d99a7886a83b2ec60dd69798e510cb6760d2186a80b1eb7f7fc3,129.33826372661818,471
498c7180b92a79f45875d8105bff02757cd763a5bad40b1774f6cb3b,128.51445312963335,468
a6e8b8cc5fb4d6aed794b71288e50ea16f0580df7b71d91671309b4a,127.69064253264854,465
f77c2084a7deafd8501c88a99e819d4eb4f9da165ac4e7b206ca3113,126.86683193566371,462
1c870b42e0d97d7ae340b43b0224dfca77477eb0955859d4df5e3cfb,126.04302133867887,459
2f09f8a613c12b37005b73bed6ca59c03bba3c24cbb749af0fffa40e,125.21921074169404,456
f82ed723a9679a66095edb10478d3ebb900436f59792b56b07cdad7b,124.39540014470921,453
139c039e283b36f1871aa7509e31cf318a2b59ec51d2293a5a04a85f,122.74777895073956,447
2e8fbe3119115f19a8a09bc73809b928b589c024d4054b255d8a51ec,122.74777895073956,447
449e3714c5819c449db716267988b1fb747d2e37d240ef7ce8b0bd24,122.74777895073956,447
7b024421dddd7386b330eef8ba29aad7c760218f02eba7c14f0e2974,122.74777895073956,447
8a92cbbb482843587e1ef46b4836ed2a916e25fc97889f6dc499a782,122.74777895073956,447
