reward_address,reward,total_weights,total_tokens
25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,1968.7817725932462,8333,62
b7c4ddca8df8e86febf58e84388a7a1de08afd69bdbdd9456fab9b4f,1535.2386845446915,6498,45
65d569cce3ff9964ab5f4be91ffb2a11f7d7c9c16793a204aed7fda2,817.9434173428319,3462,24
455d58fabc17c64aa96854d60272aac044b8547632a7ba0e7545c2a6,769.036921851796,3255,24
454ad3a4b91e8a983838d8909b5c875e320eb3600698b97f919e8f7a,722.4930589931773,3058,23
6046c5e3b85ccd994f368ab6d48da404b66414d44b0aaf23e07a518b,687.526096033403,2910,21
c50fb7c1b763c2bff1daf1d678941ba8e61066a1feba27660a120033,667.6799819210985,2826,24
21469f889f1725a1682b80fe6f76ed59caf5d3f8c1111edc7680caf2,635.0756515937412,2688,21
c3cc10e3d7047ef9c5e9f34cc00a200021c271936de88c895e69a39f,481.26826722338205,2037,15
8f2d03c817c3d36a864c99a27f6b6179eb1898a631bc007a7e0ffa39,474.18036932613046,2007,15
1cdb71bd71efa771b6a6c82d6206a35ca12c3b128fe3ae9cb0183aaf,405.4277597227902,1716,12
159e0c8e827fd639e5cd3218e8d2e9cc4d886e5bd9f8a297d2cb07be,388.4168047693864,1644,12
64e37562f190ae58127b0b81492ee62cfab836a67717a6a199af71ca,381.32890687213484,1614,12
b04e04bc40a91b4d891e8f05564b0d839dc8b4e45ee32852d36125f7,300.52687084346684,1272,9
36c59c7780546179d7f80729e1ccc3932260b849bc519b2120074169,293.43897294621524,1242,9
ae07719e9812123112a35cb31b687492fce1d6da040fa8eda0904b65,257.2906936702322,1089,9
37d5b264986b09394746485e53fdb87bafebd316fc34069e0e96b92c,250.43905903622237,1060,8
40e3c0978d05b13caa55e714d80951a8d88ea8a0cd45ce165c589ba1,202.00509007166994,855,6
aea6d9acd93150872e050ef2336f143591d9b1ca9d4c475471f7fb8d,178.1425004842563,754,5
8a92cbbb482843587e1ef46b4836ed2a916e25fc97889f6dc499a782,119.07668467382649,504,3
29d39df70bb8d635120c4e82e3907c79a1aa4420e271ad32b5258eb7,117.65910509437617,498,3
52045cea2060496392fb94d21a11c8841b5bc8f0f2e2477053d880b4,117.65910509437617,498,3
437d06abe09945a57ae8aa70c3eba791f8414071a2dc7228064aac33,112.69757656630007,477,3
f77c2084a7deafd8501c88a99e819d4eb4f9da165ac4e7b206ca3113,106.31846845877365,450,3
0b73d94ccfd933cddb770d2add14a41340779da21b60d7f7f66c8ba5,105.60967866904849,447,3
d42edda007353f187ec4f2559411c84fc1e67610568b28b6072dae68,105.60967866904849,447,3
d6591aef0d618b7c3abb2770dee41d3f0e58aebdc55426bb264497fe,104.90088887932333,444,3
31322330974ec6974f68f21bb2d3ef3626f84e1b559a22dbb916c670,102.77451951014785,435,3
449e3714c5819c449db716267988b1fb747d2e37d240ef7ce8b0bd24,102.77451951014785,435,3
47ecd07483b32b8f8076e318395b8dd1a8b078c41cc66bcecaec08e6,102.77451951014785,435,3
64f3f4ed81973a476e27d0b1136111e65a74755e11b426cb45eb648f,102.77451951014785,435,3
162662f1e1886146a46607c8fce964bff7397aba5ed56ca0a9b0c541,102.0657297204227,432,3
2f09f8a613c12b37005b73bed6ca59c03bba3c24cbb749af0fffa40e,102.0657297204227,432,3
46ea67e5727320d14e08900acfac659d1847e746bcf2a598c77a8c93,102.0657297204227,432,3
797efd8ee0bbdaea68bbc92dd38c6de70662fa72ae641420dd490ffc,102.0657297204227,432,3
ba7402e5fa5b5aac0bd53922637f96df2eb0e3209f59d7e1f0fd470a,102.0657297204227,432,3
76a5ac702856a627f99a2e192c121e83fcad7f05beecad685ff88c67,101.35693993069755,429,3
a23ad5101b576c66fded19447c6e36d785557bfad07bbd2312addc10,101.35693993069755,429,3
e557cbde04f5d4cee458518a2928ac8b59f1640a8d3999105c0fd7ad,101.35693993069755,429,3
80c6925f153fab19a8534f181b01c4a55f6dd99a65e07a2c1043609b,100.64815014097239,426,3
991ad7c8549e7c0f786726fddb4adb7383c747a51c655a1f8d2798ac,100.64815014097239,426,3
af16273a5ecd829bdafd8fb77ab48ec2dec5cb5fdd942a23a8e0c621,100.64815014097239,426,3
e93a50b32976bd83a912bc428dceaab9eb2dc5fdf9959ef9a218b79e,100.64815014097239,426,3
498c7180b92a79f45875d8105bff02757cd763a5bad40b1774f6cb3b,99.93936035124723,423,3
d72819228c96f4fafa79439ecae62f82e90fa56a2cd47e141ccf832f,99.93936035124723,423,3
0abcb99486dc0a9cb616bbadab8b04e8d13f0146325bf80a8a859815,99.23057056152207,420,3
0f0c8d7ef92ec70f0dbc776f7050cbf202bb1e72843de265bc36cdc2,99.23057056152207,420,3
da505dbbc7dfe2c1097c6fea30d703fef6103fc26741f91aefd32ed4,98.52178077179691,417,3
41805ee8d861d1a3829193f37cacdec8d11287e332af4fd08a6be1a7,97.81299098207175,414,3
44b2deef011d6ff6325e20a8f49384080432069545b9f85c790011c0,97.81299098207175,414,3
a15ca6cc014074776803e14292747cdecf496c08facc2cf60cbd277e,97.81299098207175,414,3
a34311a3c1eb263325d2fcdaf91a87697fbe64593f06e1b3e5197551,97.81299098207175,414,3
1c2be3e80e3208cb1ab279c6883bcda2ba809c9e0bda0e3d65e96e3c,97.1042011923466,411,3
41b3b1c6413f304fdd07adb63a19d5e0d3c44c9b6209a2f21a72f5d6,97.1042011923466,411,3
b86a2bc898d84b98816086b5c72c1f8d73926ecb99fc2d435128aee0,97.1042011923466,411,3
ba50c90230ddc99cfba6ccea881f5e91b3145aedbfd51c1fff84adeb,97.1042011923466,411,3
beb6a6c706a87d84df3c03cc9a9d85b1df3bf027d1c21e18e2dce69d,97.1042011923466,411,3
cb106fc75f56b06d11f80486dc09a34ee0b362daa11eec40bdb1e46a,97.1042011923466,411,3
dabdd558c0a606eb12c64bdac003a3b8556d940e3fa156ec9414a1c8,97.1042011923466,411,3
dcdfb8405f3e403cb4e46eb86c95c3364ffa827811b4ef45d6b5ab39,97.1042011923466,411,3
de859739f5a00e6a5018d6a14481471b5b6380b9ccdc407a56f3a03b,97.1042011923466,411,3
e31488ec1a2283014a3b6973501f7b1d51ed298bf08f994051ad1f22,97.1042011923466,411,3
eed025c40285c0b77849f503305b28fce8e86c9190c975a241640016,97.1042011923466,411,3
fbe5f3d988447338662c41caca9ff0c6a50882acc261235afc37198a,97.1042011923466,411,3
054c42fa4d7fdd53b8cb40838a671e4e6bea3d4b19655d705be86b11,96.39541140262143,408,3
066366831a82e3d6e245aeb7a695826d0f0311ab57d0bef26eef2199,96.39541140262143,408,3
4e5430231225caf89ac96eb6e79502f837c6c0e576a2972b533d25de,96.39541140262143,408,3
5530b1bff06ab6e99baceb1d25be6bb9a2ba6fcef7c310fbbdb84563,96.39541140262143,408,3
7c1d75b291bf38b02a6143ff13c3928e99a89418875028aab75672ca,95.68662161289629,405,3
b2b71b4d38a88216162b02372cc2d8bc4dd2cd365d94bada81701f1b,95.68662161289629,405,3
e009e8f72ddf5bd9ac7869caae7867311d0a9d825d29a6afd41a4f52,95.68662161289629,405,3
030086f875a2cf596874a022b569050f4a1d076bbbe87420bc4765ee,94.97783182317113,402,3
5615f818693f67c5f24c6cbb7f03600fc5c82f59607ecc678839c275,94.97783182317113,402,3
9c4091a995a6eb34ebd1760cb599eff7ab6f0e6ffde17c575dafe658,94.97783182317113,402,3
b7745756c4cb08d88fc046eea343a9976e284e0afb1aef79e86ccf93,94.97783182317113,402,3
e81cebb60948a865fbe250f93c37085d239220362b85d2e465d1ec2f,94.97783182317113,402,3
f52555a4c506b23fcb34935adb245b33f4cae3537d995f47211dcc62,94.97783182317113,402,3
0899112e0285439edadc064c72a6fd82c41602b31d4c2e4aaa992251,94.26904203344597,399,3
3099867397886718a5d9e5d9122103ef9a6df2a5f569256d188c636e,94.26904203344597,399,3
31a83e600597f604c68d97d155da012df526ca6f1839441231984af7,94.26904203344597,399,3
9ca8b0a3a809ad8feea2cbf6f778f2e813f357756c1fd0efb629d520,94.26904203344597,399,3
40d4401ff00a6a311e9672c11b806613da4d4fe36627b9d5770a5d1b,93.56025224372081,396,3
9f244427a636a8f09d318ba338fb3ca087433c6675c2bdd8009915a7,93.56025224372081,396,3
cdba4e63f3925fec712987e3cb34cbce51a5d127a207537294bd78da,93.56025224372081,396,3
dea211d45553bf1f2105c3b6d65bc32f7fe5fce844057691c245843c,93.56025224372081,396,3
0a2df6c7ee23224296e5bc0fad73d3b4e6aca048672e7891200c25ba,92.85146245399565,393,3
650c004ca08a178afcc78501ac55143391c8981480a675ed20cdcc75,92.85146245399565,393,3
7cfaa2481614d4c1f9c0c2585f4eabae6533f6ce17c2c2e79d6453ec,92.85146245399565,393,3
976a91094fb43b5e173935ee27f052c9eb4cd42a43b1bd0613175c88,92.85146245399565,393,3
9d20ccfcbc31a46629c91bd09c3dc4b89e7870e2bac0fa2d58cbb231,92.85146245399565,393,3
d5547b3af96c83e0b06826307469e4f303b852b98e86e426efb6dfdd,92.85146245399565,393,3
ff0fa1920a60f265367e04f8615e5402a4c75c48e92b44199b335b13,92.85146245399565,393,3
13c711d6fd2e8f5d69e25058b11a704112bba4afac5f321bf3332fb0,92.14267266427049,390,3
2614472ba8cc4448230318b2b849bcaa8c714e8fdbfffa33cec385e6,92.14267266427049,390,3
9200f766fd9d5952bd1cc38755015fd805de65686e3233190529a273,92.14267266427049,390,3
a8bad012160bed7b93d25364d26e641ff6ee9fa3e5b25d23834797c1,92.14267266427049,390,3
f3343c459930f6b3cc948d6336b832829ac6495db50ae0440953c2a2,92.14267266427049,390,3
f4e1fbd2169b13b3eebc5b35b7f9ef24b5f6c2f266d2c13ef83cd082,92.14267266427049,390,3
a6e8b8cc5fb4d6aed794b71288e50ea16f0580df7b71d91671309b4a,91.43388287454533,387,3
c9a66615811e59e4c90507e1a032fab5b3ce7fb2e1e32723499299df,91.43388287454533,387,3
e8fd05de0c3ef43d77e73ce937c406ee1cb6ca1d13405a0a61fab5c1,91.43388287454533,387,3
e0a4253944808d457ff2476b02f31a9bf1e04d985b51a00add67d01a,90.72509308482017,384,3
e96ad984641d17464fecb7d1e0ecb342ffec32cb4628858139d6f9b0,90.72509308482017,384,3
5273518ec90b82a2bd6aa68f9ae75a85b59a9398ab8054237201667a,90.01630329509503,381,3
5661a96bbcbd64f32104ea84a4f19cd50bda18da08004d7658394647,88.59872371564471,375,3
0733cc064f971f6b8136af36a94e2426f2d4ebcc4f57232d0ddf63c3,85.76356455674407,363,3
2e892da8f6af3187c349a03358598f77b84384f9131dca82ddaeff1e,85.76356455674407,363,3
f132fa0e246014e4cd3e8828dc25e23b155098ec61a18e67f416f4f2,85.05477476701891,360,3
9bbda4beed49bb5b045d53a7d9d87b387f2d02ffdd9e63c679200427,82.92840539784345,351,3
69e6b8a423d88c709f98a9ac9c6108d81c662b777c10914fa75ea949,80.80203602866797,342,3
1e270dd6ecfbea07c760ae4b9b6b70f6cf75ae8ad4336a8e6d3a21d0,80.09324623894281,339,3
78d902f69f76b40948c2a6998de48c316dfde58df7d19fd63aaed261,80.09324623894281,339,3
db3526b10ae09bc64666c3b47cac3f377186d099349d256cecad6a4d,75.84050750059187,321,3
139c039e283b36f1871aa7509e31cf318a2b59ec51d2293a5a04a85f,72.29655855196609,306,3
cfb5cf13bb1f17cdfb9de0a5a78825065057e268853da145d888ca90,71.82403202548264,304,2
124f8ea98def2ec87d6b66e4e34216026c37c4e3d00955321ff8bdd6,68.75260960334029,291,3
af06338fdbfc53574b7c81c96f01e5a29396edc75b08845cc4e38ca1,66.15371370768138,280,2
8a78988f11ba7ab48fe68d9892d7b94d15f446838318be855a8e953b,63.31855454878075,268,2
d6b105bab63c844623d06c61022335eb73b53a435addf92ae3d09c8a,63.08229128553903,267,3
82669d710495ce60787bf5ecd42f3fd1a9b24de69cfa38ca00676dce,62.373501495813876,264,2
9402b6f15260e7a9a3f8ffc4bd3ec536daf10e0fbc3959d9eb6bce1a,61.428448442847,260,2
91e641c118ca20ec4e5d05963c73cdf036e66b533538a1a5833df113,59.538342336913246,252,2
7f701ec3c776b9769bea6e5f64c0efa49f7a5fb93875238cb9e3f2af,55.994393388287456,237,0
8d5243d701bd906ebef88a1c52a15a05a2c62f3ccdb923faafcc6c18,53.868024019111985,228,0
cad464c9823d3211ffcaa201a7c2eccd6b0a73b63531d9bebe062544,44.653756752684934,189,0
274695f9006334363732f1eddc4e24b0ff0735b67673981f12d48c08,35.439489486257884,150,0
51ee19251c9e79ed14aa117417224ea5073f6ab1a2a40ac36422b207,34.96696295977444,148,1
92eebe20b4c88b39d909f30da16cfbb7f53d653b13afe9da9b0fe3c3,34.25817317004929,145,1
8cb5c5c54f616f49df2e1f9f0e8bd5412c4c199d511cd214642a1367,33.78564664356585,143,1
20d5546f80818f3868d736a37e26fc0318b9651de296e0ef4ea706c1,33.54938338032413,142,1
2a0cf63dbf083f1c1f64c0c690893a5e6c98e3959b4a68df8c285625,33.54938338032413,142,0
53ad22a29dde5aa7cfffb828a6d214e292315b36c41aeed4dfbffc6b,33.54938338032413,142,1
2e008722ee36cbab11c3ced3bafe11762a0ffc67058660324f156438,33.31312011708241,141,1
Bis1KZ88di4Xb9P4h4sSgzUwSVdXk9ZGBH5i4,33.07685685384069,140,0
d2f59465568c120a9203f9bd6ba2169b21478f4e7cb713f61eaa1ea0,32.84059359059897,139,1
5cba6c791f75b060a79b06f1faf98fba650476aa21f28417113cc3b3,31.895540537632094,135,1
77b14edabce33458b6a458297af141382701edf06e3ea494a12641bf,31.659277274390377,134,1
aef4759ee40d5198da10c9de53d466b58f83831d825ef26995fdcb80,31.659277274390377,134,1
c751c0650c44086d782a16677eb1476e9d5c43c2db19d80b1a942e91,31.423014011148656,133,1
5020677a92960cef66afd4b2f36444a204a579f8d0d8a55a3e922974,31.186750747906938,132,1
8b5dc95d72eff713fccf7c235f070e3dc6c92079637176e399c9cf49,30.7142242214235,130,1
e37c59a994b5b353a845507dc059d35f39786084c241bcb90474089d,30.7142242214235,130,1
5b134e43e75513e3a5dcce336548e3b2a59d0432300f6ddb74bd8459,28.587854852248025,121,1
a1502b3ce6412e87c131cb7bbd55064f7110d0107504c32437899321,28.587854852248025,121,1
30b7d438833a3c7a428c8a6a09cdfd9ad451ae5f6d0c91a3168ef16f,25.516432430105674,108,0
7595dee85c82d51df1e6b327fde46d1c99aaa3d54b778a7ae17fe179,17.010954953403782,72,0
8006b0561bcf664b5380eee2d9a5534cd470459fa0337fbe3437d758,16.302165163678627,69,0
2e8fbe3119115f19a8a09bc73809b928b589c024d4054b255d8a51ec,15.593375373953469,66,0
7c0540565037e245335dcaf8145e82b41633cb818886161ad964b48a,14.884585584228311,63,0
f82ed723a9679a66095edb10478d3ebb900436f59792b56b07cdad7b,14.175795794503154,60,0
a5785d437e2c21ed013ed24ee26b1ad2efaf2c5ba1037513c9b1de09,11.57689989884424,49,0
3d4bc0a636ff0cd7393701da4f6d22e7fd665c421bcbb9cf23d95abc,4.016475475109226,17,0
2d2318305562e2339554aaaf199150e34f79de5f2ac57b53db55d00a,3.3076856853840693,14,0
