reward_address,reward,weight
25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,1110.2307460346178,6931
455d58fabc17c64aa96854d60272aac044b8547632a7ba0e7545c2a6,397.41487244436405,2481
ce56a68cf333c330229bdb3b2ae722eb8f2b36acb0620d500a467d99,371.9457210059707,2322
8f2d03c817c3d36a864c99a27f6b6179eb1898a631bc007a7e0ffa39,331.09896869911347,2067
21469f889f1725a1682b80fe6f76ed59caf5d3f8c1111edc7680caf2,285.7670828056209,1784
9ec32b96da619834b39dedbc481de3c8579a1d17155b5f56df306719,191.7394608286593,1197
5d3ea2553b317843ba6cf7ec12f9a74fbc41762ec55d9746a74a87db,177.64332669923405,1109
39ae07d65e5bfd939b8ae652ccf5caa0e23088073d82a97c65bba47c,172.8378264278391,1079
4fc1159e4c6645e64ad293317182ea31235885d9c1e1dd1761fa90c1,164.348109281708,1026
65d569cce3ff9964ab5f4be91ffb2a11f7d7c9c16793a204aed7fda2,159.38242566793318,995
bff81e2217763267f45f75eb71dab2a81bac2b692cfb5bec15ea916c,151.85380857608106,948
72963d1c5d92a60bab64d2885e4300d8388d1f2bfd4eb8678461f3ca,132.6318074905012,828
b920c5607e44a0ebd7ca4c6143007e56ff483bbd987775385d3bddef,130.7096073819432,816
cad464c9823d3211ffcaa201a7c2eccd6b0a73b63531d9bebe062544,114.37090645920028,714
c50fb7c1b763c2bff1daf1d678941ba8e61066a1feba27660a120033,112.60888969302214,703
3a3ce4220e7fb1748426b8b3b292e0e9b69193484e1c6d5c79b39942,109.08485616066582,681
29d39df70bb8d635120c4e82e3907c79a1aa4420e271ad32b5258eb7,108.60430613352632,678
b04e04bc40a91b4d891e8f05564b0d839dc8b4e45ee32852d36125f7,104.75990591641035,654
67abca9a82a734bb2f84b373d7b330df445a189c6b975b80a1b8c4a3,103.79880586213136,648
1cdb71bd71efa771b6a6c82d6206a35ca12c3b128fe3ae9cb0183aaf,78.97038779325734,493
da505dbbc7dfe2c1097c6fea30d703fef6103fc26741f91aefd32ed4,72.08250407092456,450
a269451155ce19a7b99cd7934eebf457fbac4731d1a3c41d620d98be,71.12140401664556,444
e31488ec1a2283014a3b6973501f7b1d51ed298bf08f994051ad1f22,70.64085398950606,441
2e892da8f6af3187c349a03358598f77b84384f9131dca82ddaeff1e,70.16030396236657,438
78d902f69f76b40948c2a6998de48c316dfde58df7d19fd63aaed261,69.67975393522707,435
b4c32ab1e27a991dfee8f5460c1796a40e9e944c14a006e5e291e8a0,68.71865388094807,429
76a5ac702856a627f99a2e192c121e83fcad7f05beecad685ff88c67,68.23810385380858,426
139c039e283b36f1871aa7509e31cf318a2b59ec51d2293a5a04a85f,67.75755382666908,423
437d06abe09945a57ae8aa70c3eba791f8414071a2dc7228064aac33,67.75755382666908,423
36c59c7780546179d7f80729e1ccc3932260b849bc519b2120074169,67.27700379952958,420
bf0f0d399e6fa0423d9ba8baebb392fecaff21d8ea3e411387de35fd,67.27700379952958,420
fefb575972cd8fdb086e2300b51f727bb0cbfc33282f1542e19a8f1d,67.27700379952958,420
8af449d9fcdd439631e0e3be597743751d961cd8d63c62e3ba34ba55,66.79645377239008,417
beb6a6c706a87d84df3c03cc9a9d85b1df3bf027d1c21e18e2dce69d,66.79645377239008,417
dcdfb8405f3e403cb4e46eb86c95c3364ffa827811b4ef45d6b5ab39,66.79645377239008,417
5615f818693f67c5f24c6cbb7f03600fc5c82f59607ecc678839c275,66.3159037452506,414
868fb84114a14b48dbae70181999cc6df7bca45e0d8ac119d2cfe875,66.3159037452506,414
eb1eb8cf2bcb41bd682022ed58795d05110ae9efddbca867bc090ee2,66.3159037452506,414
449e3714c5819c449db716267988b1fb747d2e37d240ef7ce8b0bd24,65.8353537181111,411
b7745756c4cb08d88fc046eea343a9976e284e0afb1aef79e86ccf93,65.8353537181111,411
05ff36bb190eb73a467dde487f40005edbc3327afea110b378f5cb63,64.71407032145227,404
0abcb99486dc0a9cb616bbadab8b04e8d13f0146325bf80a8a859815,64.3937036366926,402
eaed41a8107323d32a62bd93efc2094394f9c7260e81b9336d61c546,63.913153609553106,399
1e270dd6ecfbea07c760ae4b9b6b70f6cf75ae8ad4336a8e6d3a21d0,62.95205355527411,393
6044c6f883edc967bdaaf925cc6ec2d16ec3c65e76ad52f2e58b8f98,61.99095350099511,387
72ce955e8f77a7e9f260659d16940f1f3b0403b35622dbbce5de90d5,60.068753392437124,375
7ba036e8b1dac158de667821997334291c7a050e12a450462055a781,59.58820336529763,372
