reward_address,reward,total_weights,total_tokens
c50fb7c1b763c2bff1daf1d678941ba8e61066a1feba27660a120033,12110.760151422008,24096,246
37d5b264986b09394746485e53fdb87bafebd316fc34069e0e96b92c,711.6880965477077,1416,15
8a92cbbb482843587e1ef46b4836ed2a916e25fc97889f6dc499a782,601.6176917850325,1197,15
65d569cce3ff9964ab5f4be91ffb2a11f7d7c9c16793a204aed7fda2,518.6879347720582,1032,9
a1d64aa969a5fcb17141d692f3bd3d98613939f641d527eda110d774,298.5471252467079,594,6
Bis1Lgev7fKKSMK8GtvmxQ6axoAqU9AC1bciE,162.84388649820428,324,3
Bis1TuBsovjuRTEP7C9wuHgp6A4ic8D7a75fD,158.3204452065875,315,3
40d4401ff00a6a311e9672c11b806613da4d4fe36627b9d5770a5d1b,155.304817678843,309,3
Bis1ctnKxRYxyiPm6DPECpe9X4hWVkPNSsagj,153.79700391497073,306,3
3411bf287e7e30326c82b6f152c2712857598d14454daad42d93fd6a,149.27356262335394,297,3
8a78988f11ba7ab48fe68d9892d7b94d15f446838318be855a8e953b,131.1797974568868,261,3
454ad3a4b91e8a983838d8909b5c875e320eb3600698b97f919e8f7a,128.16416992914228,255,3
Bis1PGTBDNezvbYfPWBJ3hsUHfqgrMjbhdqFb,98.51049923965445,196,2
80c6925f153fab19a8534f181b01c4a55f6dd99a65e07a2c1043609b,57.29692302714595,114,0
c751c0650c44086d782a16677eb1476e9d5c43c2db19d80b1a942e91,46.74222668004012,93,1
1cdb71bd71efa771b6a6c82d6206a35ca12c3b128fe3ae9cb0183aaf,31.6640890413175,63,0
7b024421dddd7386b330eef8ba29aad7c760218f02eba7c14f0e2974,15.07813763872262,30,0
b7c4ddca8df8e86febf58e84388a7a1de08afd69bdbdd9456fab9b4f,4.523441291616786,9,0
