25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,1049.53959786623,321
455d58fabc17c64aa96854d60272aac044b8547632a7ba0e7545c2a6,372.733688961838,114
ce56a68cf333c330229bdb3b2ae722eb8f2b36acb0620d500a467d99,362.924907673369,111
8f2d03c817c3d36a864c99a27f6b6179eb1898a631bc007a7e0ffa39,353.116126384899,108
21469f889f1725a1682b80fe6f76ed59caf5d3f8c1111edc7680caf2,294.263438654083,90
9ec32b96da619834b39dedbc481de3c8579a1d17155b5f56df306719,274.645876077144,84
72963d1c5d92a60bab64d2885e4300d8388d1f2bfd4eb8678461f3ca,186.366844480919,57
bff81e2217763267f45f75eb71dab2a81bac2b692cfb5bec15ea916c,186.366844480919,57
5d3ea2553b317843ba6cf7ec12f9a74fbc41762ec55d9746a74a87db,183.097250718096,56
4fc1159e4c6645e64ad293317182ea31235885d9c1e1dd1761fa90c1,179.827656955273,55
39ae07d65e5bfd939b8ae652ccf5caa0e23088073d82a97c65bba47c,170.018875666803,52
b920c5607e44a0ebd7ca4c6143007e56ff483bbd987775385d3bddef,147.131719327041,45
65d569cce3ff9964ab5f4be91ffb2a11f7d7c9c16793a204aed7fda2,117.705375461633,36
3a3ce4220e7fb1748426b8b3b292e0e9b69193484e1c6d5c79b39942,114.43578169881,35
67abca9a82a734bb2f84b373d7b330df445a189c6b975b80a1b8c4a3,107.896594173164,33
eaed41a8107323d32a62bd93efc2094394f9c7260e81b9336d61c546,98.0878128846943,30
0733cc064f971f6b8136af36a94e2426f2d4ebcc4f57232d0ddf63c3,88.2790315962249,27
1e270dd6ecfbea07c760ae4b9b6b70f6cf75ae8ad4336a8e6d3a21d0,88.2790315962249,27
78d902f69f76b40948c2a6998de48c316dfde58df7d19fd63aaed261,88.2790315962249,27
857f1193e311f6eacfdb0b75623c978b55839dd4a1d24138594d590d,88.2790315962249,27
c50fb7c1b763c2bff1daf1d678941ba8e61066a1feba27660a120033,88.2790315962249,27
1cdb71bd71efa771b6a6c82d6206a35ca12c3b128fe3ae9cb0183aaf,85.0094378334017,26
139c039e283b36f1871aa7509e31cf318a2b59ec51d2293a5a04a85f,78.4702503077554,24
36c59c7780546179d7f80729e1ccc3932260b849bc519b2120074169,78.4702503077554,24
41d243709a8d9f639bf2dccfb33e46453aac572ec87e1a94d747f77a,78.4702503077554,24
437d06abe09945a57ae8aa70c3eba791f8414071a2dc7228064aac33,78.4702503077554,24
5615f818693f67c5f24c6cbb7f03600fc5c82f59607ecc678839c275,78.4702503077554,24
7f208a1368b9b3283a62a47f0055c960b88387ec6b8cfd781dfd2217,78.4702503077554,24
b7745756c4cb08d88fc046eea343a9976e284e0afb1aef79e86ccf93,78.4702503077554,24
bf0f0d399e6fa0423d9ba8baebb392fecaff21d8ea3e411387de35fd,78.4702503077554,24
b04e04bc40a91b4d891e8f05564b0d839dc8b4e45ee32852d36125f7,75.2006565449323,23
0abcb99486dc0a9cb616bbadab8b04e8d13f0146325bf80a8a859815,68.661469019286,21
2e892da8f6af3187c349a03358598f77b84384f9131dca82ddaeff1e,68.661469019286,21
449e3714c5819c449db716267988b1fb747d2e37d240ef7ce8b0bd24,68.661469019286,21
72ce955e8f77a7e9f260659d16940f1f3b0403b35622dbbce5de90d5,68.661469019286,21
75a45c9b5729abf3cdcc781ca59b2e65b1ef740fdcdcf753b994a560,68.661469019286,21
76a5ac702856a627f99a2e192c121e83fcad7f05beecad685ff88c67,68.661469019286,21
8af449d9fcdd439631e0e3be597743751d961cd8d63c62e3ba34ba55,68.661469019286,21
b4c32ab1e27a991dfee8f5460c1796a40e9e944c14a006e5e291e8a0,68.661469019286,21
dcdfb8405f3e403cb4e46eb86c95c3364ffa827811b4ef45d6b5ab39,68.661469019286,21
fefb575972cd8fdb086e2300b51f727bb0cbfc33282f1542e19a8f1d,68.661469019286,21
6b91dccc7b2f42bb01424675bb831deefc465cf7dc05d8f8471cc5bf,58.8526877308166,18
7ba036e8b1dac158de667821997334291c7a050e12a450462055a781,58.8526877308166,18
7def3db17a766d48c7966fde06f60b7f2b910f2fddf2c3910c95c35e,58.8526877308166,18
a269451155ce19a7b99cd7934eebf457fbac4731d1a3c41d620d98be,58.8526877308166,18
a6e8b8cc5fb4d6aed794b71288e50ea16f0580df7b71d91671309b4a,58.8526877308166,18
b0d47fe90cfd3439256a7ba849d982fff11d8f34c2301a40dd854b77,58.8526877308166,18
e91b864b98fcaba034a8e9f63a21b23b96ec74fa38ce2154c1e0ac25,58.8526877308166,18
eb1eb8cf2bcb41bd682022ed58795d05110ae9efddbca867bc090ee2,58.8526877308166,18
f0accf861209a84ab07c1b5aa014e759b3e16f2f9e85776171f3e0cb,58.8526877308166,18
29d39df70bb8d635120c4e82e3907c79a1aa4420e271ad32b5258eb7,55.5830939679934,17
40d4401ff00a6a311e9672c11b806613da4d4fe36627b9d5770a5d1b,52.3135002051703,16
1520370d7f2651ee8a6763b6631f2b3d34a0ee139064a874b84c5dbf,49.0439064423472,15
beb6a6c706a87d84df3c03cc9a9d85b1df3bf027d1c21e18e2dce69d,49.0439064423472,15
da505dbbc7dfe2c1097c6fea30d703fef6103fc26741f91aefd32ed4,49.0439064423472,15
e31488ec1a2283014a3b6973501f7b1d51ed298bf08f994051ad1f22,49.0439064423472,15
0b73d94ccfd933cddb770d2add14a41340779da21b60d7f7f66c8ba5,45.774312679524,14
5e47f571c6c084f37ed727455d54f0c7f3fca8eb0b795aec72e1e9a4,45.774312679524,14
046f15b01d0f41b9d22a108075fd497754207bc6ebfd3bfb0f01fe14,42.5047189167009,13
6044c6f883edc967bdaaf925cc6ec2d16ec3c65e76ad52f2e58b8f98,39.2351251538777,12
6046ea9846b9812ee1540e06da3e2950437a49ed9ddd623fdb7c6dc7,39.2351251538777,12
af06338fdbfc53574b7c81c96f01e5a29396edc75b08845cc4e38ca1,39.2351251538777,12
d43bff3d6412712e072bf853112ff7b924d472188232169d1dc65fc2,32.6959376282314,10
7d5c2999f9a2e44c23e7b2b73b4c0edae308e9d39482bf44da481edc,29.4263438654083,9
8006b0561bcf664b5380eee2d9a5534cd470459fa0337fbe3437d758,29.4263438654083,9
980f8c00a4711838fb9002db0846012892cae8548c67a1d2d40e0ec0,29.4263438654083,9
0d9d0e0237eaba8dc2db61e3368787f77fd50cd37bdec880aa352e39,26.1567501025851,8
51a6008ddb538484b9844662dbe21d7dcd2ca7e30e0b931d6b54e1ca,26.1567501025851,8
9841f1396b2e1ab536c6c71f2ff4c759e61849f3515da6896ed17bd9,26.1567501025851,8
991ad7c8549e7c0f786726fddb4adb7383c747a51c655a1f8d2798ac,26.1567501025851,8
b4593d94613a5b696ae710e256c9b16d07348260424e6e6d0a742189,26.1567501025851,8
d2f59465568c120a9203f9bd6ba2169b21478f4e7cb713f61eaa1ea0,26.1567501025851,8
faa3fdbffc24728acc7ba5f0ba84d411ae9e8dde7cf3c9858994fcbb,26.1567501025851,8
2dd81fbf1f1a8215b2c8897f3b0912f0aee643542cfe2286d962fc60,22.887156339762,7
55ce5f572c73fdd7dda51f0eebe6c032f93b5a950906b376a7e8643e,22.887156339762,7
809a58bfd52ca0f8befdeb46a334c37a8ad60fc5153aeefe0f8d63d5,22.887156339762,7
8cb5c5c54f616f49df2e1f9f0e8bd5412c4c199d511cd214642a1367,22.887156339762,7
a1502b3ce6412e87c131cb7bbd55064f7110d0107504c32437899321,22.887156339762,7
a5e9a30f9dfd7758f2bb5d51dda998de108a76d002551865e79cb53f,22.887156339762,7
fd385f7152bb649a71c404ff3a8163e84c24c083f3281df827ad69d8,22.887156339762,7
ff552f11b3543de4587bd957e5f4b3e3c84772cd342b15d38baaf1f3,22.887156339762,7
