reward_address,reward,total_weights
ce56a68cf333c330229bdb3b2ae722eb8f2b36acb0620d500a467d99,2867.471340496741,10242
25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,2535.4247666020788,9056
b7c4ddca8df8e86febf58e84388a7a1de08afd69bdbdd9456fab9b4f,1642.8746168751102,5868
65d569cce3ff9964ab5f4be91ffb2a11f7d7c9c16793a204aed7fda2,896.1897833362691,3201
455d58fabc17c64aa96854d60272aac044b8547632a7ba0e7545c2a6,745.8449180905408,2664
c50fb7c1b763c2bff1daf1d678941ba8e61066a1feba27660a120033,702.4492865950326,2509
21469f889f1725a1682b80fe6f76ed59caf5d3f8c1111edc7680caf2,634.1361634666197,2265
8f2d03c817c3d36a864c99a27f6b6179eb1898a631bc007a7e0ffa39,527.4669015324996,1884
1cdb71bd71efa771b6a6c82d6206a35ca12c3b128fe3ae9cb0183aaf,449.35476484058483,1605
64e37562f190ae58127b0b81492ee62cfab836a67717a6a199af71ca,438.43586401268277,1566
454ad3a4b91e8a983838d8909b5c875e320eb3600698b97f919e8f7a,355.004262814867,1268
b04e04bc40a91b4d891e8f05564b0d839dc8b4e45ee32852d36125f7,335.12626387176323,1197
36c59c7780546179d7f80729e1ccc3932260b849bc519b2120074169,328.406940285362,1173
37d5b264986b09394746485e53fdb87bafebd316fc34069e0e96b92c,249.4548881451471,891
33e46c081295cbdabee9a614b504617689a61194f2febc7e83033920,232.6565791791439,831
29d39df70bb8d635120c4e82e3907c79a1aa4420e271ad32b5258eb7,225.09734014444248,804
9d9fc3f689fbf3bb0e5b2c9dd8e1bbd004c6bc7641ebbd3a548a33be,210.8187775233398,753
cad9c3ef890cc24759e5955de7974c074033e3fcfb25c115edda4c37,200.7397921437379,717
40e3c0978d05b13caa55e714d80951a8d88ea8a0cd45ce165c589ba1,189.26094768363572,676
3a3ce4220e7fb1748426b8b3b292e0e9b69193484e1c6d5c79b39942,155.94430156772944,557
aea6d9acd93150872e050ef2336f143591d9b1ca9d4c475471f7fb8d,149.50494979742822,534
ba50c90230ddc99cfba6ccea881f5e91b3145aedbfd51c1fff84adeb,137.18618988902588,490
9bbda4beed49bb5b045d53a7d9d87b387f2d02ffdd9e63c679200427,123.4675709001233,441
139c039e283b36f1871aa7509e31cf318a2b59ec51d2293a5a04a85f,120.94782455522282,432
f77c2084a7deafd8501c88a99e819d4eb4f9da165ac4e7b206ca3113,120.94782455522282,432
5273518ec90b82a2bd6aa68f9ae75a85b59a9398ab8054237201667a,120.10790910692268,429
91490910914bbfc3a4de146a12cb82d8725bc8bdaa8c8860bf3deffc,118.42807821032235,423
0abcb99486dc0a9cb616bbadab8b04e8d13f0146325bf80a8a859815,116.74824731372203,417
2f09f8a613c12b37005b73bed6ca59c03bba3c24cbb749af0fffa40e,116.74824731372203,417
64f3f4ed81973a476e27d0b1136111e65a74755e11b426cb45eb648f,116.74824731372203,417
